HOG	OG	Gene Tree Parent Clade	Auxenochlorella_protothecoides	Chlorella_A99	Chlorella_KRBP	Chlorella_Sorokiniana1602	Chlorella_VariabilisNC64A	Chlorella_Vulgaris2111P	Coccomyxa_SubellipsoideaC169	Micractinium_SAG24180	Scenedesmus_NREL	Scenedesmus_PABB004
N7.HOG0006991	OG0005256	n0						KAI3432501.1 hypothetical protein D9Q98_004050 [Chlorella vulgaris]				
N7.HOG0006992	OG0005257	n0						KAI3433759.1 hypothetical protein D9Q98_003566 [Chlorella vulgaris], KAI3433761.1 hypothetical protein D9Q98_003568 [Chlorella vulgaris], KAI3433773.1 hypothetical protein D9Q98_003579 [Chlorella vulgaris], KAI3433790.1 hypothetical protein D9Q98_003595 [Chlorella vulgaris], KAI3433710.1 hypothetical protein D9Q98_003519 [Chlorella vulgaris], KAI3433805.1 hypothetical protein D9Q98_003609 [Chlorella vulgaris], KAI3433816.1 hypothetical protein D9Q98_003620 [Chlorella vulgaris]				
N7.HOG0006993	OG0005278	n0					XP_005842874.1 hypothetical protein CHLNCDRAFT_142490 [Chlorella variabilis]	KAI3423927.1 hypothetical protein D9Q98_009761 [Chlorella vulgaris]				
N7.HOG0006994	OG0005279	n0					XP_005847081.1 hypothetical protein CHLNCDRAFT_134769 [Chlorella variabilis]	KAI3438188.1 hypothetical protein D9Q98_000625 [Chlorella vulgaris]				
N7.HOG0006995	OG0005280	n0					XP_005850166.1 hypothetical protein CHLNCDRAFT_142330 [Chlorella variabilis]	KAI3428314.1 hypothetical protein D9Q98_006694 [Chlorella vulgaris]				
N7.HOG0006996	OG0005281	n0					XP_005849605.1 hypothetical protein CHLNCDRAFT_143078 [Chlorella variabilis]	KAI3438708.1 hypothetical protein D9Q98_001128 [Chlorella vulgaris]				
N7.HOG0006997	OG0005282	n0					XP_005842845.1 hypothetical protein CHLNCDRAFT_55609 [Chlorella variabilis]	KAI3424257.1 hypothetical protein D9Q98_009611 [Chlorella vulgaris]				
N7.HOG0006998	OG0005283	n0					XP_005850415.1 hypothetical protein CHLNCDRAFT_142327 [Chlorella variabilis]	KAI3428310.1 hypothetical protein D9Q98_006690 [Chlorella vulgaris]				
N7.HOG0006999	OG0005284	n0					XP_005844191.1 hypothetical protein CHLNCDRAFT_139358 [Chlorella variabilis]	KAI3432303.1 hypothetical protein D9Q98_003863 [Chlorella vulgaris]				
N7.HOG0007000	OG0005285	n0					XP_005845017.1 hypothetical protein CHLNCDRAFT_26331_ partial [Chlorella variabilis]	KAI3431561.1 hypothetical protein D9Q98_004610 [Chlorella vulgaris]				
N7.HOG0007001	OG0005287	n0					XP_005845019.1 hypothetical protein CHLNCDRAFT_26326 [Chlorella variabilis]	KAI3431556.1 hypothetical protein D9Q98_004605 [Chlorella vulgaris]				
N7.HOG0007002	OG0005288	n0					XP_005850979.1 hypothetical protein CHLNCDRAFT_140772 [Chlorella variabilis]	KAI3436575.1 hypothetical protein D9Q98_005991 [Chlorella vulgaris]				
N7.HOG0007003	OG0005289	n0					XP_005850583.1 hypothetical protein CHLNCDRAFT_50250 [Chlorella variabilis]	KAI3436812.1 hypothetical protein D9Q98_006222 [Chlorella vulgaris]				
N7.HOG0007004	OG0005290	n0					XP_005844075.1 hypothetical protein CHLNCDRAFT_139469 [Chlorella variabilis]	KAI3430563.1 hypothetical protein D9Q98_005156 [Chlorella vulgaris]				
N7.HOG0007005	OG0005291	n0						KAI3438538.1 hypothetical protein D9Q98_000966 [Chlorella vulgaris]				
N7.HOG0007006	OG0005292	n0					XP_005850495.1 hypothetical protein CHLNCDRAFT_55993 [Chlorella variabilis]	KAI3429322.1 hypothetical protein D9Q98_005417 [Chlorella vulgaris]				
N7.HOG0007007	OG0005293	n0					XP_005849700.1 hypothetical protein CHLNCDRAFT_57343 [Chlorella variabilis]	KAI3438917.1 hypothetical protein D9Q98_001331 [Chlorella vulgaris]				
N7.HOG0007008	OG0005294	n0					XP_005848058.1 hypothetical protein CHLNCDRAFT_145268 [Chlorella variabilis]	KAI3437861.1 hypothetical protein D9Q98_000307 [Chlorella vulgaris]				
N7.HOG0007009	OG0005295	n0					XP_005847885.1 expressed protein [Chlorella variabilis]	KAI3437892.1 hypothetical protein D9Q98_000337 [Chlorella vulgaris]				
N7.HOG0007010	OG0005296	n0					XP_005850726.1 hypothetical protein CHLNCDRAFT_34232 [Chlorella variabilis]	KAI3436502.1 hypothetical protein D9Q98_005919 [Chlorella vulgaris]				
N7.HOG0007011	OG0005297	n0					XP_005849479.1 expressed protein [Chlorella variabilis]	KAI3438453.1 hypothetical protein D9Q98_000882 [Chlorella vulgaris]				
N7.HOG0007012	OG0005298	n0						KAI3426984.1 hypothetical protein D9Q98_006928 [Chlorella vulgaris]				
N7.HOG0007013	OG0005299	n0					XP_005849059.1 hypothetical protein CHLNCDRAFT_143525 [Chlorella variabilis]	KAI3434947.1 hypothetical protein D9Q98_003001 [Chlorella vulgaris]				
N7.HOG0007014	OG0005300	n0						KAI3429514.1 hypothetical protein D9Q98_005603 [Chlorella vulgaris]				
N7.HOG0007015	OG0005301	n0					XP_005846772.1 hypothetical protein CHLNCDRAFT_135274 [Chlorella variabilis]	KAI3425072.1 hypothetical protein D9Q98_008450 [Chlorella vulgaris]				
N7.HOG0007016	OG0005302	n0					XP_005851981.1 expressed protein [Chlorella variabilis]	KAI3429237.1 hypothetical protein D9Q98_005336 [Chlorella vulgaris]				
N7.HOG0007017	OG0005303	n0					XP_005851660.1 hypothetical protein CHLNCDRAFT_8203_ partial [Chlorella variabilis]	KAI3429230.1 hypothetical protein D9Q98_005329 [Chlorella vulgaris]				
N7.HOG0007018	OG0005304	n0					XP_005843351.1 hypothetical protein CHLNCDRAFT_141275 [Chlorella variabilis]	KAI3430445.1 hypothetical protein D9Q98_005040 [Chlorella vulgaris]				
N7.HOG0007019	OG0005305	n0					XP_005845156.1 hypothetical protein CHLNCDRAFT_26165 [Chlorella variabilis]	KAI3424743.1 hypothetical protein D9Q98_008132 [Chlorella vulgaris]				
N7.HOG0007020	OG0005306	n0					XP_005845261.1 hypothetical protein CHLNCDRAFT_136937 [Chlorella variabilis]	KAI3436271.1 hypothetical protein D9Q98_002324 [Chlorella vulgaris]				
N7.HOG0007021	OG0005307	n0					XP_005846630.1 hypothetical protein CHLNCDRAFT_58166 [Chlorella variabilis]					
N7.HOG0007022	OG0005308	n0					XP_005846563.1 hypothetical protein CHLNCDRAFT_135082 [Chlorella variabilis]	KAI3423907.1 hypothetical protein D9Q98_009741 [Chlorella vulgaris]				
N7.HOG0007023	OG0005309	n0					XP_005847935.1 hypothetical protein CHLNCDRAFT_35290 [Chlorella variabilis]	KAI3437788.1 hypothetical protein D9Q98_000235 [Chlorella vulgaris]				
N7.HOG0007024	OG0005310	n0					XP_005848713.1 hypothetical protein CHLNCDRAFT_144371 [Chlorella variabilis]	KAI3427028.1 hypothetical protein D9Q98_006970 [Chlorella vulgaris]				
N7.HOG0007025	OG0005311	n0					XP_005847824.1 hypothetical protein CHLNCDRAFT_31142 [Chlorella variabilis]	KAI3425956.1 hypothetical protein D9Q98_007926 [Chlorella vulgaris]				
N7.HOG0007026	OG0005312	n0					XP_005849077.1 hypothetical protein CHLNCDRAFT_143569 [Chlorella variabilis]	KAI3434900.1 hypothetical protein D9Q98_002954 [Chlorella vulgaris]				
N7.HOG0007027	OG0005313	n0					XP_005848142.1 hypothetical protein CHLNCDRAFT_35335 [Chlorella variabilis]	KAI3437690.1 hypothetical protein D9Q98_000139 [Chlorella vulgaris]				
N7.HOG0007028	OG0005314	n0					XP_005843938.1 hypothetical protein CHLNCDRAFT_27566_ partial [Chlorella variabilis]	KAI3434488.1 hypothetical protein D9Q98_002564 [Chlorella vulgaris]				
N7.HOG0007029	OG0005315	n0					XP_005847427.1 hypothetical protein CHLNCDRAFT_134313 [Chlorella variabilis]	KAI3428625.1 hypothetical protein D9Q98_007448 [Chlorella vulgaris]				
N7.HOG0007030	OG0005316	n0					XP_005847820.1 hypothetical protein CHLNCDRAFT_134029 [Chlorella variabilis]	KAI3425948.1 hypothetical protein D9Q98_007918 [Chlorella vulgaris]				
N7.HOG0007031	OG0005317	n0					XP_005849859.1 hypothetical protein CHLNCDRAFT_15756_ partial [Chlorella variabilis]	KAI3438697.1 hypothetical protein D9Q98_001117 [Chlorella vulgaris]				
N7.HOG0007032	OG0005319	n0						KAI3436180.1 hypothetical protein D9Q98_002235 [Chlorella vulgaris], KAI3436181.1 hypothetical protein D9Q98_002236 [Chlorella vulgaris]				
N7.HOG0007033	OG0005320	n0					XP_005851566.1 hypothetical protein CHLNCDRAFT_138052 [Chlorella variabilis]	KAI3433453.1 hypothetical protein D9Q98_003266 [Chlorella vulgaris]				
N7.HOG0007034	OG0005321	n0					XP_005845164.1 hypothetical protein CHLNCDRAFT_54034 [Chlorella variabilis]	KAI3424768.1 hypothetical protein D9Q98_008156 [Chlorella vulgaris]				
N7.HOG0007035	OG0005322	n0						KAI3429531.1 hypothetical protein D9Q98_005619 [Chlorella vulgaris]				
N7.HOG0007036	OG0005323	n0					XP_005845831.1 hypothetical protein CHLNCDRAFT_136303 [Chlorella variabilis]	KAI3425352.1 hypothetical protein D9Q98_009116 [Chlorella vulgaris]				
N7.HOG0007037	OG0005324	n0					XP_005847943.1 hypothetical protein CHLNCDRAFT_145390 [Chlorella variabilis]	KAI3437769.1 hypothetical protein D9Q98_000216 [Chlorella vulgaris]				
N7.HOG0007038	OG0005326	n0					XP_005844811.1 hypothetical protein CHLNCDRAFT_58831 [Chlorella variabilis]	KAI3430880.1 hypothetical protein D9Q98_009288 [Chlorella vulgaris]				
N7.HOG0007039	OG0005327	n0					XP_005844716.1 expressed protein [Chlorella variabilis]	KAI3430846.1 hypothetical protein D9Q98_009257 [Chlorella vulgaris], KAI3430847.1 hypothetical protein D9Q98_009257 [Chlorella vulgaris]				
N7.HOG0007040	OG0005328	n0					XP_005851366.1 hypothetical protein CHLNCDRAFT_137569_ partial [Chlorella variabilis]	KAI3433918.1 hypothetical protein D9Q98_003720 [Chlorella vulgaris]				
N7.HOG0007041	OG0005329	n0					XP_005843296.1 hypothetical protein CHLNCDRAFT_141365 [Chlorella variabilis]	KAI3424777.1 hypothetical protein D9Q98_008165 [Chlorella vulgaris], KAI3431801.1 hypothetical protein D9Q98_010554 [Chlorella vulgaris]				
N7.HOG0007042	OG0005330	n0					XP_005851064.1 hypothetical protein CHLNCDRAFT_49769 [Chlorella variabilis]	KAI3433900.1 hypothetical protein D9Q98_003702 [Chlorella vulgaris]				
N7.HOG0007043	OG0005331	n0					XP_005847236.1 hypothetical protein CHLNCDRAFT_52455 [Chlorella variabilis]	KAI3428726.1 hypothetical protein D9Q98_007550 [Chlorella vulgaris]				
N7.HOG0007044	OG0005332	n0					XP_005849877.1 hypothetical protein CHLNCDRAFT_143110 [Chlorella variabilis]	KAI3438736.1 hypothetical protein D9Q98_001155 [Chlorella vulgaris]				
N7.HOG0007045	OG0005333	n0					XP_005845976.1 hypothetical protein CHLNCDRAFT_59718 [Chlorella variabilis]	KAI3431315.1 hypothetical protein D9Q98_004373 [Chlorella vulgaris]				
N7.HOG0007046	OG0005334	n0					XP_005847383.1 hypothetical protein CHLNCDRAFT_134209 [Chlorella variabilis]	KAI3428719.1 hypothetical protein D9Q98_007543 [Chlorella vulgaris]				
N7.HOG0007047	OG0005335	n0					XP_005851734.1 hypothetical protein CHLNCDRAFT_133089 [Chlorella variabilis]	KAI3429410.1 hypothetical protein D9Q98_005505 [Chlorella vulgaris]				
N7.HOG0007048	OG0005336	n0					XP_005846104.1 hypothetical protein CHLNCDRAFT_136008 [Chlorella variabilis]	KAI3431313.1 hypothetical protein D9Q98_004371 [Chlorella vulgaris]				
N7.HOG0007049	OG0005337	n0					XP_005847179.1 hypothetical protein CHLNCDRAFT_134963 [Chlorella variabilis]	KAI3438005.1 hypothetical protein D9Q98_000448 [Chlorella vulgaris]				
N7.HOG0007050	OG0005338	n0					XP_005846331.1 hypothetical protein CHLNCDRAFT_135739 [Chlorella variabilis]	KAI3435751.1 hypothetical protein D9Q98_001809 [Chlorella vulgaris]				
N7.HOG0007051	OG0005339	n0						KAI3435772.1 hypothetical protein D9Q98_001830 [Chlorella vulgaris]				
N7.HOG0007052	OG0005340	n0					XP_005843568.1 hypothetical protein CHLNCDRAFT_13521_ partial [Chlorella variabilis]	KAI3432609.1 hypothetical protein D9Q98_004156 [Chlorella vulgaris]				
N7.HOG0007053	OG0005341	n0						KAI3432571.1 hypothetical protein D9Q98_004120 [Chlorella vulgaris]				
N7.HOG0007054	OG0005342	n0					XP_005849966.1 hypothetical protein CHLNCDRAFT_17375_ partial [Chlorella variabilis]					
N7.HOG0007055	OG0005343	n0					XP_005843675.1 hypothetical protein CHLNCDRAFT_140064 [Chlorella variabilis]	KAI3433561.1 hypothetical protein D9Q98_003372 [Chlorella vulgaris]				
N7.HOG0007056	OG0005344	n0					XP_005844205.1 hypothetical protein CHLNCDRAFT_139397 [Chlorella variabilis]					
N7.HOG0007057	OG0005345	n0						KAI3426277.1 hypothetical protein D9Q98_008652 [Chlorella vulgaris]				
N7.HOG0007058	OG0005346	n0						KAI3438037.1 hypothetical protein D9Q98_000480 [Chlorella vulgaris]				
N7.HOG0007059	OG0005347	n0					XP_005844951.1 hypothetical protein CHLNCDRAFT_138316 [Chlorella variabilis]	KAI3431718.1 hypothetical protein D9Q98_004762 [Chlorella vulgaris]				
N7.HOG0007060	OG0005348	n0						KAI3434817.1 hypothetical protein D9Q98_002874 [Chlorella vulgaris]				
N7.HOG0007061	OG0005349	n0					XP_005849090.1 hypothetical protein CHLNCDRAFT_143608 [Chlorella variabilis]	KAI3434872.1 hypothetical protein D9Q98_002926 [Chlorella vulgaris]				
N7.HOG0007062	OG0005350	n0					XP_005846460.1 hypothetical protein CHLNCDRAFT_135629 [Chlorella variabilis]	KAI3435858.1 hypothetical protein D9Q98_001916 [Chlorella vulgaris]				
N7.HOG0007063	OG0005351	n0					XP_005844849.1 hypothetical protein CHLNCDRAFT_138334 [Chlorella variabilis]	KAI3431699.1 hypothetical protein D9Q98_004744 [Chlorella vulgaris]				
N7.HOG0007064	OG0005352	n0					XP_005843215.1 hypothetical protein CHLNCDRAFT_141476 [Chlorella variabilis]	KAI3427301.1 hypothetical protein D9Q98_010220 [Chlorella vulgaris]				
N7.HOG0007065	OG0005353	n0					XP_005851270.1 hypothetical protein CHLNCDRAFT_33893 [Chlorella variabilis]	KAI3433445.1 hypothetical protein D9Q98_003259 [Chlorella vulgaris]				
N7.HOG0007066	OG0005354	n0					XP_005848113.1 hypothetical protein CHLNCDRAFT_52094 [Chlorella variabilis]	KAI3437753.1 hypothetical protein D9Q98_000201 [Chlorella vulgaris]				
N7.HOG0007067	OG0005355	n0					XP_005846280.1 hypothetical protein CHLNCDRAFT_135620 [Chlorella variabilis]	KAI3435865.1 hypothetical protein D9Q98_001923 [Chlorella vulgaris]				
N7.HOG0007068	OG0005356	n0						KAI3433935.1 hypothetical protein D9Q98_003737 [Chlorella vulgaris]				
N7.HOG0007069	OG0005357	n0						KAI3429439.1 hypothetical protein D9Q98_005533 [Chlorella vulgaris]				
N7.HOG0007070	OG0005358	n0					XP_005851753.1 hypothetical protein CHLNCDRAFT_133132 [Chlorella variabilis]	KAI3429446.1 hypothetical protein D9Q98_005540 [Chlorella vulgaris], KAI3429447.1 hypothetical protein D9Q98_005540 [Chlorella vulgaris]				
N7.HOG0007071	OG0005359	n0					XP_005846456.1 expressed protein [Chlorella variabilis]	KAI3435864.1 hypothetical protein D9Q98_001922 [Chlorella vulgaris]				
N7.HOG0007072	OG0005360	n0					XP_005845933.1 hypothetical protein CHLNCDRAFT_136569 [Chlorella variabilis]	KAI3425128.1 hypothetical protein D9Q98_008900 [Chlorella vulgaris]				
N7.HOG0007073	OG0005361	n0					XP_005848969.1 hypothetical protein CHLNCDRAFT_51659 [Chlorella variabilis]	KAI3426919.1 hypothetical protein D9Q98_006863 [Chlorella vulgaris]				
N7.HOG0007074	OG0005363	n0					XP_005846381.1 hypothetical protein CHLNCDRAFT_31856_ partial [Chlorella variabilis]	KAI3435652.1 hypothetical protein D9Q98_001710 [Chlorella vulgaris]				
N7.HOG0007075	OG0005364	n0					XP_005846751.1 hypothetical protein CHLNCDRAFT_31601 [Chlorella variabilis]	KAI3423831.1 hypothetical protein D9Q98_009667 [Chlorella vulgaris]				
N7.HOG0007076	OG0005365	n0					XP_005849704.1 hypothetical protein CHLNCDRAFT_7476_ partial [Chlorella variabilis]	KAI3438928.1 hypothetical protein D9Q98_001342 [Chlorella vulgaris]				
N7.HOG0007077	OG0005366	n0						KAI3424284.1 hypothetical protein D9Q98_009839 [Chlorella vulgaris]				
N7.HOG0007078	OG0005367	n0					XP_005844746.1 hypothetical protein CHLNCDRAFT_138527 [Chlorella variabilis]	KAI3430739.1 hypothetical protein D9Q98_009152 [Chlorella vulgaris]				
N7.HOG0007079	OG0005369	n0					XP_005845148.1 hypothetical protein CHLNCDRAFT_137287 [Chlorella variabilis]	KAI3424729.1 hypothetical protein D9Q98_008118 [Chlorella vulgaris]				
N7.HOG0007080	OG0005370	n0						KAI3434396.1 hypothetical protein D9Q98_002474 [Chlorella vulgaris]				
N7.HOG0007081	OG0005371	n0					XP_005846555.1 hypothetical protein CHLNCDRAFT_24730 [Chlorella variabilis]	KAI3435621.1 hypothetical protein D9Q98_001681 [Chlorella vulgaris]				
N7.HOG0007082	OG0005372	n0					XP_005844892.1 hypothetical protein CHLNCDRAFT_26436 [Chlorella variabilis]	KAI3431612.1 hypothetical protein D9Q98_004661 [Chlorella vulgaris]				
N7.HOG0007083	OG0005373	n0					XP_005848412.1 hypothetical protein CHLNCDRAFT_144726 [Chlorella variabilis]	KAI3426151.1 hypothetical protein D9Q98_008528 [Chlorella vulgaris]				
N7.HOG0007084	OG0005374	n0					XP_005848203.1 hypothetical protein CHLNCDRAFT_144686 [Chlorella variabilis]	KAI3426113.1 hypothetical protein D9Q98_008492 [Chlorella vulgaris]				
N7.HOG0007085	OG0005375	n0					XP_005845289.1 hypothetical protein CHLNCDRAFT_137006 [Chlorella variabilis]	KAI3436208.1 hypothetical protein D9Q98_002262 [Chlorella vulgaris]				
N7.HOG0007086	OG0005376	n0					XP_005848736.1 hypothetical protein CHLNCDRAFT_144425 [Chlorella variabilis]	KAI3426972.1 hypothetical protein D9Q98_006916 [Chlorella vulgaris]				
N7.HOG0007087	OG0005377	n0					XP_005852154.1 hypothetical protein CHLNCDRAFT_133293 [Chlorella variabilis]	KAI3429572.1 hypothetical protein D9Q98_005659 [Chlorella vulgaris]				
N7.HOG0007088	OG0005378	n0					XP_005848405.1 hypothetical protein CHLNCDRAFT_51729 [Chlorella variabilis]	KAI3426127.1 hypothetical protein D9Q98_008506 [Chlorella vulgaris]				
N7.HOG0007089	OG0005379	n0					XP_005850701.1 hypothetical protein CHLNCDRAFT_140784 [Chlorella variabilis]	KAI3436566.1 hypothetical protein D9Q98_005982 [Chlorella vulgaris]				
N7.HOG0007090	OG0005380	n0					XP_005845399.1 hypothetical protein CHLNCDRAFT_136959 [Chlorella variabilis]	KAI3436254.1 hypothetical protein D9Q98_002307 [Chlorella vulgaris]				
N7.HOG0007091	OG0005381	n0					XP_005851836.1 hypothetical protein CHLNCDRAFT_133329 [Chlorella variabilis]	KAI3429621.1 hypothetical protein D9Q98_005707 [Chlorella vulgaris], KAI3429613.1 hypothetical protein D9Q98_005699 [Chlorella vulgaris]				
N7.HOG0007092	OG0005382	n0					XP_005845435.1 hypothetical protein CHLNCDRAFT_137058 [Chlorella variabilis]	KAI3436178.1 hypothetical protein D9Q98_002233 [Chlorella vulgaris]				
N7.HOG0007093	OG0005383	n0					XP_005848494.1 hypothetical protein CHLNCDRAFT_144947 [Chlorella variabilis]	KAI3426306.1 hypothetical protein D9Q98_008679 [Chlorella vulgaris]				
N7.HOG0007094	OG0005384	n0					XP_005848434.1 hypothetical protein CHLNCDRAFT_144789 [Chlorella variabilis]	KAI3426196.1 hypothetical protein D9Q98_008573 [Chlorella vulgaris]				
N7.HOG0007095	OG0005385	n0					XP_005846204.1 hypothetical protein CHLNCDRAFT_53482 [Chlorella variabilis]	KAI3431522.1 hypothetical protein D9Q98_004572 [Chlorella vulgaris], KAI3431523.1 hypothetical protein D9Q98_004573 [Chlorella vulgaris]				
N7.HOG0007096	OG0005386	n0					XP_005848448.1 hypothetical protein CHLNCDRAFT_144820 [Chlorella variabilis]	KAI3426217.1 hypothetical protein D9Q98_008593 [Chlorella vulgaris]				
N7.HOG0007097	OG0005387	n0					XP_005845709.1 hypothetical protein CHLNCDRAFT_58559 [Chlorella variabilis]	KAI3424227.1 hypothetical protein D9Q98_009583 [Chlorella vulgaris]				
N7.HOG0007098	OG0005388	n0					XP_005845608.1 hypothetical protein CHLNCDRAFT_136844 [Chlorella variabilis]	KAI3424225.1 hypothetical protein D9Q98_009581 [Chlorella vulgaris]				
N7.HOG0007099	OG0005389	n0					XP_005842929.1 hypothetical protein CHLNCDRAFT_15183_ partial [Chlorella variabilis]	KAI3430722.1 hypothetical protein D9Q98_005308 [Chlorella vulgaris]				
N7.HOG0007100	OG0005390	n0					XP_005844134.1 hypothetical protein CHLNCDRAFT_59081 [Chlorella variabilis]	KAI3430705.1 hypothetical protein D9Q98_005294 [Chlorella vulgaris]				
N7.HOG0007101	OG0005391	n0					XP_005844055.1 hypothetical protein CHLNCDRAFT_139623 [Chlorella variabilis]	KAI3430695.1 hypothetical protein D9Q98_005284 [Chlorella vulgaris]				
N7.HOG0007102	OG0005392	n0					XP_005843020.1 hypothetical protein CHLNCDRAFT_141696 [Chlorella variabilis]	KAI3436353.1 hypothetical protein D9Q98_002406 [Chlorella vulgaris]				
N7.HOG0007103	OG0005393	n0					XP_005843028.1 hypothetical protein CHLNCDRAFT_141721 [Chlorella variabilis]	KAI3436321.1 hypothetical protein D9Q98_002374 [Chlorella vulgaris]				
N7.HOG0007104	OG0005394	n0					XP_005845242.1 hypothetical protein CHLNCDRAFT_53813 [Chlorella variabilis]	KAI3436308.1 hypothetical protein D9Q98_002361 [Chlorella vulgaris]				
