HOG	OG	Gene Tree Parent Clade	Auxenochlorella_protothecoides	Chlorella_A99	Chlorella_KRBP	Chlorella_Sorokiniana1602	Chlorella_VariabilisNC64A	Chlorella_Vulgaris2111P	Coccomyxa_SubellipsoideaC169	Micractinium_SAG24180	Scenedesmus_NREL	Scenedesmus_PABB004
N8.HOG0008413	OG0007234	n0				PRW61096.1 hypothetical protein C2E21_0528 [Chlorella sorokiniana]				PSC74263.1 SPFH Band 7 PHB domain [Micractinium conductrix]		
N8.HOG0008414	OG0007235	n0				PRW61191.1 Hydroxyacyl-thioester dehydratase type mitochondrial [Chlorella sorokiniana]						
N8.HOG0008415	OG0007236	n0				PRW61317.1 hypothetical protein C2E21_0508 [Chlorella sorokiniana]				PSC74101.1 hypothetical protein C2E20_2724 [Micractinium conductrix]		
N8.HOG0008416	OG0007237	n0				PRW61341.1 ABC transporter [Chlorella sorokiniana]				PSC74161.1 ABC transporter G family [Micractinium conductrix]		
N8.HOG0008417	OG0007238	n0				PRW61367.1 hypothetical protein C2E21_0063 [Chlorella sorokiniana]				PSC74166.1 hypothetical protein C2E20_2597 [Micractinium conductrix]		
N8.HOG0008418	OG0007239	n0				PRW61493.1 CAS1 domain-containing 1-like [Chlorella sorokiniana]						
N8.HOG0008419	OG0007240	n0				PRW61584.1 hypothetical protein C2E21_0097 [Chlorella sorokiniana]				PSC74235.1 hypothetical protein C2E20_2628 [Micractinium conductrix]		
N8.HOG0008420	OG0007241	n0				PRW61608.1 SCP super family [Chlorella sorokiniana]						
N8.HOG0008421	OG0007242	n0				PRW61622.1 serum response factor-like protein A-like [Chlorella sorokiniana]						
N8.HOG0008422	OG0007250	n0								PSC67955.1 serine protease 57 [Micractinium conductrix]		
N8.HOG0008423	OG0007251	n0								PSC74608.1 hypothetical protein C2E20_2417 [Micractinium conductrix], PSC74609.1 hypothetical protein C2E20_2417 [Micractinium conductrix]		
N8.HOG0008424	OG0007252	n0								PSC67341.1 GNAT family [Micractinium conductrix], PSC68271.1 GNAT family [Micractinium conductrix]		
N8.HOG0008425	OG0007253	n0								PSC70252.1 Sn1-specific diacylglycerol lipase alpha [Micractinium conductrix]		
N8.HOG0008426	OG0007254	n0								PSC73279.1 hypothetical protein C2E20_3370 [Micractinium conductrix]		
N8.HOG0008427	OG0007257	n0								PSC71763.1 leucine-rich repeat _LRRP_ [Micractinium conductrix]		
N8.HOG0008428	OG0007259	n0								PSC71752.1 hypothetical protein C2E20_4910 [Micractinium conductrix]		
N8.HOG0008429	OG0007262	n0								PSC76481.1 hypothetical protein C2E20_0662 [Micractinium conductrix]		
N8.HOG0008430	OG0007264	n0								PSC74192.1 DNA polymerase nu [Micractinium conductrix]		
N8.HOG0008431	OG0007265	n0								PSC74059.1 hypothetical protein C2E20_2604 [Micractinium conductrix]		
N8.HOG0008432	OG0007266	n0								PSC70061.1 molybdenum cofactor biosynthesis [Micractinium conductrix]		
N8.HOG0008433	OG0007268	n0								PSC71856.1 alpha beta-hydrolase [Micractinium conductrix]		
N8.HOG0008434	OG0007269	n0								PSC71908.1 hypothetical protein C2E20_4742 [Micractinium conductrix]		
N8.HOG0008435	OG0007270	n0								PSC71235.1 hypothetical protein C2E20_5331 [Micractinium conductrix]		
N8.HOG0008436	OG0007271	n0								PSC69681.1 hypothetical protein C2E20_6913 [Micractinium conductrix]		
N8.HOG0008437	OG0007272	n0								PSC69619.1 hypothetical protein C2E20_6826 [Micractinium conductrix], PSC69618.1 hypothetical protein C2E20_6826 [Micractinium conductrix]		
N8.HOG0008438	OG0007274	n0								PSC70605.1 sulfotransferase [Micractinium conductrix], PSC76130.1 kinesin K39 [Micractinium conductrix]		
N8.HOG0008439	OG0007278	n0								PSC71183.1 FAN Factor [Micractinium conductrix]		
N8.HOG0008440	OG0007281	n0								PSC70991.1 zinc finger domain-containing [Micractinium conductrix]		
N8.HOG0008441	OG0007282	n0								PSC67152.1 hypothetical protein C2E20_9156 [Micractinium conductrix]		
N8.HOG0008442	OG0007284	n0								PSC74918.1 SAD1 UNC-84 domain 1-like [Micractinium conductrix]		
N8.HOG0008443	OG0007285	n0								PSC74365.1 Rrf2 family transcriptional regulator [Micractinium conductrix], PSC74390.1 Synaptonemal complex [Micractinium conductrix]		
N8.HOG0008444	OG0007287	n0								PSC74988.1 G-rich sequence factor 1-like [Micractinium conductrix]		
N8.HOG0008445	OG0007288	n0								PSC69815.1 PDZ domain [Micractinium conductrix]		
N8.HOG0008446	OG0007292	n0								PSC76807.1 putative sugar phosphate phosphate translocator [Micractinium conductrix], PSC76919.1 DNA topoisomerase III _plasmid__ partial [Micractinium conductrix]		
N8.HOG0008447	OG0007293	n0								PSC73106.1 acytochrome-C oxidase electron carrier [Micractinium conductrix]		
N8.HOG0008448	OG0007294	n0								PSC76217.1 SEC-C motif [Micractinium conductrix]		
N8.HOG0008449	OG0007296	n0								PSC76451.1 hypothetical protein C2E20_0526 [Micractinium conductrix]		
N8.HOG0008450	OG0007301	n0								PSC74480.1 Ankyrin repeat [Micractinium conductrix], PSC73056.1 hypothetical protein C2E20_3598 [Micractinium conductrix], PSC73055.1 hypothetical protein C2E20_3598 [Micractinium conductrix]		
N8.HOG0008451	OG0007302	n0								PSC70232.1 sodium hydrogen exchanger 6 [Micractinium conductrix]		
N8.HOG0008452	OG0007303	n0								PSC71566.1 ATP-dependent protease [Micractinium conductrix]		
N8.HOG0008453	OG0007304	n0								PSC68728.1 zeaxanthin epoxidase isoform A [Micractinium conductrix], PSC68727.1 zeaxanthin epoxidase isoform B [Micractinium conductrix]		
N8.HOG0008454	OG0007305	n0								PSC74436.1 domain precursor [Micractinium conductrix]		
N8.HOG0008455	OG0007306	n0								PSC72653.1 hypothetical protein C2E20_3824 [Micractinium conductrix]		
N8.HOG0008456	OG0007310	n0								PSC76328.1 DHH family isoform B [Micractinium conductrix], PSC76327.1 DHH family isoform A [Micractinium conductrix]		
N8.HOG0008457	OG0007311	n0								PSC75053.1 Methylmalonic aciduria and homocystinuria type D mitochondrial [Micractinium conductrix]		
N8.HOG0008458	OG0007312	n0								PSC68514.1 glycosyl hydrolase [Micractinium conductrix]		
N8.HOG0008459	OG0007313	n0								PSC74852.1 membrane-bound transcription factor site-2 protease [Micractinium conductrix]		
N8.HOG0008460	OG0007316	n0								PSC74329.1 conjugal transfer [Micractinium conductrix]		
N8.HOG0008461	OG0007317	n0								PSC68518.1 histone H3 [Micractinium conductrix]		
N8.HOG0008462	OG0007327	n0								PSC72520.1 hypothetical protein C2E20_4150 [Micractinium conductrix], PSC72515.1 hypothetical protein C2E20_4153 [Micractinium conductrix], PSC72500.1 hypothetical protein C2E20_4142 [Micractinium conductrix]		
N8.HOG0008463	OG0007328	n0								PSC70127.1 hypothetical protein C2E20_6497 [Micractinium conductrix]		
N8.HOG0008464	OG0007337	n0								PSC68956.1 rRNA processing [Micractinium conductrix]		
N8.HOG0008465	OG0007339	n0								PSC67410.1 von Hippel-Lindau disease tumor suppressor isoform X1 isoform A [Micractinium conductrix], PSC67409.1 von Hippel-Lindau disease tumor suppressor isoform X1 isoform B [Micractinium conductrix]		
N8.HOG0008466	OG0007340	n0								PSC72005.1 S15 RNA-binding [Micractinium conductrix]		
N8.HOG0008467	OG0007341	n0								PSC72054.1 leucine-rich repeat extensin 1 isoform A [Micractinium conductrix], PSC72053.1 leucine-rich repeat extensin 1 isoform B [Micractinium conductrix]		
N8.HOG0008468	OG0007343	n0								PSC73823.1 hypothetical protein C2E20_3197 [Micractinium conductrix]		
N8.HOG0008469	OG0007350	n0								PSC76055.1 arachidonate 15-lipoxygenase B-like isoform A [Micractinium conductrix], PSC76054.1 arachidonate 15-lipoxygenase B-like isoform B [Micractinium conductrix]		
N8.HOG0008470	OG0007351	n0								PSC68997.1 lipid phosphate phosphatase chloroplastic [Micractinium conductrix]		
N8.HOG0008471	OG0007352	n0								PSC74006.1 class 3 [Micractinium conductrix]		
N8.HOG0008472	OG0007418	n0								PSC67039.1 hypothetical protein C2E20_9296 [Micractinium conductrix], PSC70963.1 hypothetical protein C2E20_5667 [Micractinium conductrix], PSC67058.1 hypothetical protein C2E20_9269 [Micractinium conductrix], PSC67059.1 hypothetical protein C2E20_9267 [Micractinium conductrix]		
N8.HOG0008473	OG0007419	n0								PSC74247.1 hypothetical protein C2E20_2790 [Micractinium conductrix], PSC76380.1 hypothetical protein C2E20_0180 [Micractinium conductrix], PSC67544.1 short-chain dehydrogenase [Micractinium conductrix], PSC67101.1 short-chain dehydrogenase_ partial [Micractinium conductrix]		
N8.HOG0008474	OG0007420	n0								PSC68450.1 beta-1_6-N-acetylglucosaminyltransferase enzyme [Micractinium conductrix], PSC73954.1 maltooligosyl trehalose synthase [Micractinium conductrix], PSC67184.1 cardiolipin synthase [Micractinium conductrix], PSC68402.1 beta-1_6-N-acetylglucosaminyltransferase enzyme [Micractinium conductrix]		
N8.HOG0008475	OG0007421	n0								PSC67818.1 PAS domain-containing sensor histidine kinase isoform A [Micractinium conductrix], PSC67486.1 serine threonine kinase [Micractinium conductrix], PSC67273.1 HAD family hydrolase [Micractinium conductrix], PSC67819.1 PAS domain-containing sensor histidine kinase isoform B [Micractinium conductrix]		
N8.HOG0008476	OG0007422	n0								PSC67331.1 COFACTOR ASSEMBLY OF COMPLEX C SUBUNIT B chloroplastic-like [Micractinium conductrix], PSC68187.1 hypothetical protein C2E20_8164 isoform A [Micractinium conductrix], PSC68188.1 hypothetical protein C2E20_8164 isoform B [Micractinium conductrix], PSC68205.1 hypothetical protein C2E20_8199 [Micractinium conductrix]		
N8.HOG0008477	OG0007423	n0								PSC68461.1 hypothetical protein C2E20_7931 [Micractinium conductrix], PSC71992.1 family transcriptional regulator [Micractinium conductrix], PSC76498.1 family transcriptional regulator [Micractinium conductrix], PSC68900.1 rho GTPase-activating 35 [Micractinium conductrix]		
N8.HOG0008478	OG0007424	n0								PSC74271.1 glycosyltransferase family 2 [Micractinium conductrix], PSC76720.1 3-hydroxyacyl-dehydrogenase [Micractinium conductrix], PSC68669.1 cyanate hydratase isoform B [Micractinium conductrix], PSC68668.1 cyanate hydratase isoform A [Micractinium conductrix]		
N8.HOG0008479	OG0007425	n0								PSC76765.1 fasciclin [Micractinium conductrix], PSC76269.1 hypothetical protein C2E20_0142 [Micractinium conductrix], PSC68905.1 hypothetical protein C2E20_7539 isoform A [Micractinium conductrix], PSC68904.1 hypothetical protein C2E20_7539 isoform B [Micractinium conductrix]		
N8.HOG0008480	OG0007426	n0								PSC69153.1 3-carboxymuconate cyclase [Micractinium conductrix]		
N8.HOG0008481	OG0007427	n0								PSC69387.1 hypothetical protein C2E20_7089 [Micractinium conductrix], PSC69385.1 hypothetical protein C2E20_7089 [Micractinium conductrix], PSC69386.1 hypothetical protein C2E20_7089 [Micractinium conductrix], PSC71789.1 superoxide dismutase [Micractinium conductrix]		
N8.HOG0008482	OG0007428	n0								PSC70579.1 alternative oxidase [Micractinium conductrix], PSC70527.1 alternative oxidase [Micractinium conductrix], PSC70600.1 alternative oxidase [Micractinium conductrix], PSC70520.1 axi 1 [Micractinium conductrix]		
N8.HOG0008483	OG0007429	n0								PSC71003.1 ectonucleotide pyrophosphatase phosphodiesterase family member 2-like [Micractinium conductrix]		
N8.HOG0008484	OG0007430	n0								PSC74387.1 hypothetical protein C2E20_2217 [Micractinium conductrix], PSC74704.1 hypothetical protein C2E20_2212 [Micractinium conductrix], PSC73728.1 Serine threonine-kinase SRK2A [Micractinium conductrix], PSC74584.1 ATP-dependent DNA helicase [Micractinium conductrix]		
N8.HOG0008485	OG0007431	n0								PSC74266.1 hypothetical protein C2E20_2665 [Micractinium conductrix]		
N8.HOG0008486	OG0007432	n0								PSC75381.1 DNA mismatch repair [Micractinium conductrix], PSC75674.1 hypothetical protein C2E20_1223 isoform A [Micractinium conductrix], PSC75673.1 hypothetical protein C2E20_1223 isoform B [Micractinium conductrix], PSC75277.1 hypothetical protein C2E20_1157 [Micractinium conductrix]		
N8.HOG0008487	OG0007433	n0								PSC76796.1 hypothetical protein C2E20_0949 isoform C [Micractinium conductrix], PSC76798.1 hypothetical protein C2E20_0949 isoform B [Micractinium conductrix], PSC76799.1 hypothetical protein C2E20_0949 isoform A [Micractinium conductrix], PSC76797.1 hypothetical protein C2E20_0949 isoform D [Micractinium conductrix]		
N8.HOG0008488	OG0007596	-				PRW05804.1 Leucine-rich repeat-containing 40 [Chlorella sorokiniana]				PSC69284.1 Leucine Rich Repeat _LRR_-containing isoform B [Micractinium conductrix], PSC69285.1 Leucine Rich Repeat _LRR_-containing isoform A [Micractinium conductrix]		
N8.HOG0008489	OG0007599	-				PRW05848.1 nucleic acid-binding isoform B [Chlorella sorokiniana], PRW05849.1 nucleic acid-binding isoform A [Chlorella sorokiniana]				PSC72608.1 nucleic acid-binding [Micractinium conductrix]		
N8.HOG0008490	OG0007600	-				PRW05893.1 kinesin K39 isoform B [Chlorella sorokiniana], PRW05892.1 kinesin K39 isoform A [Chlorella sorokiniana]				PSC68482.1 kinesin K39 [Micractinium conductrix]		
N8.HOG0008491	OG0007614	-				PRW20341.1 disease resistance RGA3 isoform B [Chlorella sorokiniana], PRW20342.1 disease resistance RGA3 isoform A [Chlorella sorokiniana], PRW60073.1 ATP-binding protein [Chlorella sorokiniana]						
N8.HOG0008492	OG0007624	-				PRW60921.1 cell wall anchor [Chlorella sorokiniana], PRW20554.1 PPE family [Chlorella sorokiniana], PRW20558.1 Zinc metalloprotease zmpC [Chlorella sorokiniana]						
N8.HOG0008493	OG0007625	-				PRW20568.1 small ubiquitin-related modifier 1-like isoform B [Chlorella sorokiniana], PRW20569.1 small ubiquitin-related modifier 1-like isoform C [Chlorella sorokiniana], PRW20567.1 small ubiquitin-related modifier 1-like isoform A [Chlorella sorokiniana]						
N8.HOG0008494	OG0007628	-				PRW20772.1 transposase isoform B [Chlorella sorokiniana], PRW20774.1 transposase isoform A [Chlorella sorokiniana], PRW20773.1 transposase isoform C [Chlorella sorokiniana]						
N8.HOG0008495	OG0007630	-				PRW20792.1 amine oxidase [Chlorella sorokiniana], PRW39397.1 hypothetical protein C2E21_6931 [Chlorella sorokiniana], PRW58949.1 Amine oxidase [Chlorella sorokiniana]						
N8.HOG0008496	OG0007631	-				PRW20795.1 hypothetical protein C2E21_8620 [Chlorella sorokiniana]				PSC74975.1 hypothetical protein C2E20_1936 [Micractinium conductrix], PSC74974.1 hypothetical protein C2E20_1936 [Micractinium conductrix]		
N8.HOG0008497	OG0007633	-				PRW20918.1 fibronectin type III domain-containing [Chlorella sorokiniana], PRW20946.1 fibronectin type III domain-containing [Chlorella sorokiniana], PRW20837.1 Ig-like domain repeat [Chlorella sorokiniana]						
N8.HOG0008498	OG0007644	-				PRW32498.1 hypothetical protein C2E21_8212 [Chlorella sorokiniana]				PSC68670.1 hypothetical protein C2E20_7726 isoform A [Micractinium conductrix], PSC68671.1 hypothetical protein C2E20_7726 isoform B [Micractinium conductrix]		
N8.HOG0008499	OG0007652	-				PRW32921.1 methyltransferase domain isoform A [Chlorella sorokiniana], PRW32922.1 methyltransferase domain isoform B [Chlorella sorokiniana]				PSC71625.1 fungal [Micractinium conductrix]		
N8.HOG0008500	OG0007658	-				PRW57577.1 internalin [Chlorella sorokiniana], PRW33096.1 Solute carrier family 35 member F6 [Chlorella sorokiniana], PRW57648.1 kinase [Chlorella sorokiniana]						
N8.HOG0008501	OG0007659	-				PRW33226.1 hypothetical protein C2E21_7855 [Chlorella sorokiniana], PRW33227.1 hypothetical protein C2E21_7855 [Chlorella sorokiniana], PRW33105.1 histone-lysine N-methyltransferase ASHR1 [Chlorella sorokiniana]						
N8.HOG0008502	OG0007660	-				PRW57484.1 hypothetical protein C2E21_4363 [Chlorella sorokiniana], PRW57485.1 hypothetical protein C2E21_4363 [Chlorella sorokiniana], PRW33179.1 hypothetical protein C2E21_7763 [Chlorella sorokiniana]						
N8.HOG0008503	OG0007673	-				PRW33591.1 ABSCISIC ACID-INSENSITIVE 5 5 isoform A [Chlorella sorokiniana], PRW33592.1 ABSCISIC ACID-INSENSITIVE 5 5 isoform B [Chlorella sorokiniana], PRW59118.1 hypothetical protein C2E21_2423 [Chlorella sorokiniana]						
N8.HOG0008504	OG0007696	-				PRW39182.1 hypothetical protein C2E21_6893 [Chlorella sorokiniana]				PSC67596.1 hypothetical protein C2E20_8752 isoform B [Micractinium conductrix], PSC67597.1 hypothetical protein C2E20_8752 isoform A [Micractinium conductrix]		
N8.HOG0008505	OG0007697	-				PRW60707.1 serine threonine- kinase isoform A [Chlorella sorokiniana], PRW39194.1 serine threonine- kinase [Chlorella sorokiniana], PRW60706.1 serine threonine- kinase isoform B [Chlorella sorokiniana]						
N8.HOG0008506	OG0007705	-				PRW44366.1 hypothetical protein C2E21_6623 [Chlorella sorokiniana]				PSC72056.1 hypothetical protein C2E20_4621 [Micractinium conductrix], PSC68972.1 hypothetical protein C2E20_7514 [Micractinium conductrix]		
N8.HOG0008507	OG0007713	-				PRW51103.1 hypothetical protein C2E21_5379 [Chlorella sorokiniana], PRW44540.1 hypothetical protein C2E21_6537 [Chlorella sorokiniana]				PSC76145.1 lipolytic G-D-S-L family [Micractinium conductrix]		
N8.HOG0008508	OG0007714	-				PRW58733.1 serine threonine [Chlorella sorokiniana], PRW44542.1 serine threonine [Chlorella sorokiniana]				PSC70220.1 extracellular matrix FRAS1 [Micractinium conductrix]		
N8.HOG0008509	OG0007715	-				PRW44565.1 ABC transporter permease [Chlorella sorokiniana], PRW60260.1 ABC transporter substrate-binding [Chlorella sorokiniana], PRW61110.1 ABC transporter substrate-binding [Chlorella sorokiniana]						
N8.HOG0008510	OG0007719	-				PRW56756.1 hypothetical protein C2E21_4439 [Chlorella sorokiniana], PRW56708.1 hypothetical protein C2E21_4438 [Chlorella sorokiniana], PRW44845.1 hypothetical protein C2E21_6226 [Chlorella sorokiniana]						
N8.HOG0008511	OG0007721	-				PRW60940.1 transcription termination factor Rho isoform A [Chlorella sorokiniana], PRW44897.1 hypothetical protein C2E21_6177 [Chlorella sorokiniana], PRW60939.1 transcription termination factor Rho isoform B [Chlorella sorokiniana]						
N8.HOG0008512	OG0007732	-				PRW45182.1 hypothetical protein C2E21_6238 [Chlorella sorokiniana]				PSC75887.1 hypothetical protein C2E20_1084 [Micractinium conductrix], PSC74278.1 ABC superfamily ATP binding cassette membrane [Micractinium conductrix]		
N8.HOG0008513	OG0007739	-				PRW45520.1 hypothetical protein C2E21_5829 [Chlorella sorokiniana], PRW61492.1 receptor 12 isoform X1 [Chlorella sorokiniana], PRW45516.1 small GTP-binding [Chlorella sorokiniana]						
N8.HOG0008514	OG0007751	-				PRW50759.1 hypothetical protein C2E21_5564 isoform A [Chlorella sorokiniana], PRW50758.1 hypothetical protein C2E21_5564 isoform C [Chlorella sorokiniana], PRW50760.1 hypothetical protein C2E21_5564 isoform B [Chlorella sorokiniana]						
N8.HOG0008515	OG0007752	-				PRW50765.1 disease resistance RGA2-like [Chlorella sorokiniana], PRW57145.1 ras suppressor 1 isoform X1 [Chlorella sorokiniana], PRW57139.1 leucine-rich repeat-containing 40-like [Chlorella sorokiniana]						
N8.HOG0008516	OG0007753	-				PRW50898.1 Serine threonine- kinase CTR1 [Chlorella sorokiniana], PRW50833.1 Serine threonine- kinase CTR1 [Chlorella sorokiniana], PRW50803.1 Serine threonine- kinase CTR1 [Chlorella sorokiniana]						
N8.HOG0008517	OG0007755	-				PRW61155.1 viral A-type inclusion [Chlorella sorokiniana], PRW50857.1 flagellar motor rotation isoform B [Chlorella sorokiniana], PRW50856.1 flagellar motor rotation isoform A [Chlorella sorokiniana]						
N8.HOG0008518	OG0007758	-				PRW50919.1 hypothetical protein C2E21_5490 [Chlorella sorokiniana], PRW50913.1 chemotaxis protein [Chlorella sorokiniana]				PSC75855.1 zinc C3HC4 type family [Micractinium conductrix]		
