HOG	OG	Gene Tree Parent Clade	Auxenochlorella_protothecoides	Chlorella_A99	Chlorella_KRBP	Chlorella_Sorokiniana1602	Chlorella_VariabilisNC64A	Chlorella_Vulgaris2111P	Coccomyxa_SubellipsoideaC169	Micractinium_SAG24180	Scenedesmus_NREL	Scenedesmus_PABB004
N3.HOG0007554	OG0009726	-									KAF6251549.1 hypothetical protein COO60DRAFT_607557 [Scenedesmus sp. NREL 46B-D3]	KAF8068225.1 hypothetical protein HT031_001911 [Scenedesmus sp. PABB004]
N3.HOG0007555	OG0009727	-									KAF6251574.1 kinase-like domain-containing protein [Scenedesmus sp. NREL 46B-D3]	KAF8071368.1 MKK1a [Scenedesmus sp. PABB004]
N3.HOG0007556	OG0009728	-									KAF6251600.1 hypothetical protein COO60DRAFT_1675176 [Scenedesmus sp. NREL 46B-D3], KAF6263303.1 hypothetical protein COO60DRAFT_1458210 [Scenedesmus sp. NREL 46B-D3]	
N3.HOG0007557	OG0009729	-									KAF6251607.1 DTW domain-containing protein [Scenedesmus sp. NREL 46B-D3]	KAF8071128.1 hypothetical protein HT031_001210 [Scenedesmus sp. PABB004]
N3.HOG0007558	OG0009730	-									KAF6251615.1 S-adenosyl-L-methionine-dependent methyltransferase [Scenedesmus sp. NREL 46B-D3]	KAF8071132.1 hypothetical protein HT031_001214 [Scenedesmus sp. PABB004]
N3.HOG0007559	OG0009731	-									KAF6251616.1 hypothetical protein COO60DRAFT_604679 [Scenedesmus sp. NREL 46B-D3]	KAF8071133.1 hypothetical protein HT031_001215 [Scenedesmus sp. PABB004]
N3.HOG0007560	OG0009732	-									KAF6261304.1 hypothetical protein COO60DRAFT_792898 [Scenedesmus sp. NREL 46B-D3], KAF6251624.1 hypothetical protein COO60DRAFT_1675142 [Scenedesmus sp. NREL 46B-D3]	
N3.HOG0007561	OG0009733	-									KAF6251628.1 protein associated with central pair microtubule complex [Scenedesmus sp. NREL 46B-D3]	KAF8067189.1 SPEF2 [Scenedesmus sp. PABB004]
N3.HOG0007562	OG0009734	-									KAF6251631.1 hypothetical protein COO60DRAFT_603605 [Scenedesmus sp. NREL 46B-D3]	KAF8067203.1 hypothetical protein HT031_002250 [Scenedesmus sp. PABB004]
N3.HOG0007563	OG0009735	-									KAF6264888.1 hypothetical protein COO60DRAFT_1181828 [Scenedesmus sp. NREL 46B-D3], KAF6251644.1 hypothetical protein COO60DRAFT_1558494 [Scenedesmus sp. NREL 46B-D3]	
N3.HOG0007564	OG0009736	-									KAF6251647.1 hypothetical protein COO60DRAFT_596357 [Scenedesmus sp. NREL 46B-D3], KAF6260341.1 hypothetical protein COO60DRAFT_899570 [Scenedesmus sp. NREL 46B-D3]	
N3.HOG0007565	OG0009737	-									KAF6259765.1 hypothetical protein COO60DRAFT_1459969 [Scenedesmus sp. NREL 46B-D3], KAF6251711.1 hypothetical protein COO60DRAFT_593367 [Scenedesmus sp. NREL 46B-D3]	
N3.HOG0007566	OG0009738	-									KAF6251719.1 hypothetical protein COO60DRAFT_593754 [Scenedesmus sp. NREL 46B-D3]	KAF8071280.1 hypothetical protein HT031_001363 [Scenedesmus sp. PABB004]
N3.HOG0007567	OG0009739	-									KAF6251753.1 hypothetical protein COO60DRAFT_1644678 [Scenedesmus sp. NREL 46B-D3], KAF6264404.1 hypothetical protein COO60DRAFT_1457557 [Scenedesmus sp. NREL 46B-D3]	
N3.HOG0007568	OG0009740	-									KAF6251754.1 hypothetical protein COO60DRAFT_1557587_ partial [Scenedesmus sp. NREL 46B-D3], KAF6259173.1 hypothetical protein COO60DRAFT_1701001_ partial [Scenedesmus sp. NREL 46B-D3]	
N3.HOG0007569	OG0009741	-									KAF6259175.1 hypothetical protein COO60DRAFT_1514973_ partial [Scenedesmus sp. NREL 46B-D3], KAF6251756.1 hypothetical protein COO60DRAFT_1557593_ partial [Scenedesmus sp. NREL 46B-D3]	
N3.HOG0007570	OG0009742	-									KAF6251759.1 hypothetical protein COO60DRAFT_589387 [Scenedesmus sp. NREL 46B-D3]	KAF8072400.1 hypothetical protein HT031_000059 [Scenedesmus sp. PABB004]
N3.HOG0007571	OG0009743	-									KAF6251770.1 DUF218 domain-containing protein [Scenedesmus sp. NREL 46B-D3]	KAF8067143.1 hypothetical protein HT031_002190 [Scenedesmus sp. PABB004]
N3.HOG0007572	OG0009744	-									KAF6259772.1 hypothetical protein COO60DRAFT_1638095 [Scenedesmus sp. NREL 46B-D3], KAF6251771.1 armadillo-type protein [Scenedesmus sp. NREL 46B-D3]	
N3.HOG0007573	OG0009745	-									KAF6251795.1 hypothetical protein COO60DRAFT_1704601 [Scenedesmus sp. NREL 46B-D3]	KAF8055996.1 hypothetical protein HT031_006517 [Scenedesmus sp. PABB004]
N3.HOG0007574	OG0009746	-									KAF6251860.1 hypothetical protein COO60DRAFT_1704558_ partial [Scenedesmus sp. NREL 46B-D3], KAF6263217.1 hypothetical protein COO60DRAFT_1698849_ partial [Scenedesmus sp. NREL 46B-D3]	
N3.HOG0007575	OG0009747	-									KAF6251867.1 Pyruvate/Phosphoenolpyruvate kinase-like domain-containing protein [Scenedesmus sp. NREL 46B-D3]	KAF8064649.1 carboxyvinyl-carboxyphosphonate phosphorylmutase [Scenedesmus sp. PABB004]
N3.HOG0007576	OG0009748	-									KAF6251876.1 hypothetical protein COO60DRAFT_1704567 [Scenedesmus sp. NREL 46B-D3]	KAF8064653.1 CYR1 [Scenedesmus sp. PABB004]
N3.HOG0007577	OG0009749	-									KAF6251892.1 hypothetical protein COO60DRAFT_1628757 [Scenedesmus sp. NREL 46B-D3], KAF6254719.1 hypothetical protein COO60DRAFT_288306 [Scenedesmus sp. NREL 46B-D3]	
N3.HOG0007578	OG0009750	-									KAF6263307.1 hypothetical protein COO60DRAFT_489530 [Scenedesmus sp. NREL 46B-D3], KAF6251893.1 hypothetical protein COO60DRAFT_1464000 [Scenedesmus sp. NREL 46B-D3]	
N3.HOG0007579	OG0009751	-									KAF6251895.1 hypothetical protein COO60DRAFT_1628759 [Scenedesmus sp. NREL 46B-D3]	KAF8062766.1 hypothetical protein HT031_004096 [Scenedesmus sp. PABB004]
N3.HOG0007580	OG0009752	-									KAF6251908.1 hypothetical protein COO60DRAFT_1704547 [Scenedesmus sp. NREL 46B-D3], KAF6253658.1 hypothetical protein COO60DRAFT_1545940_ partial [Scenedesmus sp. NREL 46B-D3]	
N3.HOG0007581	OG0009753	-									KAF6258358.1 hypothetical protein COO60DRAFT_1518966_ partial [Scenedesmus sp. NREL 46B-D3], KAF6251917.1 hypothetical protein COO60DRAFT_1556146 [Scenedesmus sp. NREL 46B-D3]	
N3.HOG0007582	OG0009754	-									KAF6251953.1 hypothetical protein COO60DRAFT_1644502 [Scenedesmus sp. NREL 46B-D3]	KAF8073248.1 hypothetical protein HT031_000909 [Scenedesmus sp. PABB004]
N3.HOG0007583	OG0009755	-									KAF6251971.1 hypothetical protein COO60DRAFT_1555887_ partial [Scenedesmus sp. NREL 46B-D3]	KAF8069614.1 hypothetical protein HT031_001731 [Scenedesmus sp. PABB004]
N3.HOG0007584	OG0009756	-									KAF6251983.1 hypothetical protein COO60DRAFT_1555947_ partial [Scenedesmus sp. NREL 46B-D3], KAF6260416.1 hypothetical protein COO60DRAFT_1506197 [Scenedesmus sp. NREL 46B-D3]	
N3.HOG0007585	OG0009757	-									KAF6260418.1 hypothetical protein COO60DRAFT_890675 [Scenedesmus sp. NREL 46B-D3], KAF6251985.1 hypothetical protein COO60DRAFT_569648_ partial [Scenedesmus sp. NREL 46B-D3]	
N3.HOG0007586	OG0009758	-									KAF6252008.1 hypothetical protein COO60DRAFT_567159 [Scenedesmus sp. NREL 46B-D3]	KAF8068264.1 hypothetical protein HT031_001951 [Scenedesmus sp. PABB004]
N3.HOG0007587	OG0009759	-									KAF6252009.1 hypothetical protein COO60DRAFT_1644433 [Scenedesmus sp. NREL 46B-D3]	KAF8059398.1 hypothetical protein HT031_005203 [Scenedesmus sp. PABB004]
N3.HOG0007588	OG0009760	-									KAF6252027.1 hypothetical protein COO60DRAFT_1555584_ partial [Scenedesmus sp. NREL 46B-D3]	KAF8056111.1 hypothetical protein HT031_006462 [Scenedesmus sp. PABB004]
N3.HOG0007589	OG0009761	-									KAF6252044.1 hypothetical protein COO60DRAFT_1673876 [Scenedesmus sp. NREL 46B-D3]	KAF8059111.1 hypothetical protein HT031_005283 [Scenedesmus sp. PABB004]
N3.HOG0007590	OG0009762	-									KAF6252045.1 hypothetical protein COO60DRAFT_562672 [Scenedesmus sp. NREL 46B-D3]	KAF8059130.1 hypothetical protein HT031_005302 [Scenedesmus sp. PABB004]
N3.HOG0007591	OG0009763	-									KAF6252053.1 hypothetical protein COO60DRAFT_1644375 [Scenedesmus sp. NREL 46B-D3], KAF6264152.1 hypothetical protein COO60DRAFT_221410 [Scenedesmus sp. NREL 46B-D3]	
N3.HOG0007592	OG0009764	-									KAF6252094.1 hypothetical protein COO60DRAFT_560384 [Scenedesmus sp. NREL 46B-D3], KAF6265185.1 hypothetical protein COO60DRAFT_1119612 [Scenedesmus sp. NREL 46B-D3]	
N3.HOG0007593	OG0009765	-									KAF6257226.1 hypothetical protein COO60DRAFT_1701921 [Scenedesmus sp. NREL 46B-D3], KAF6252112.1 hypothetical protein COO60DRAFT_558941 [Scenedesmus sp. NREL 46B-D3]	
N3.HOG0007594	OG0009766	-									KAF6252115.1 kinase-like domain-containing protein [Scenedesmus sp. NREL 46B-D3], KAF6266153.1 kinase-like domain-containing protein [Scenedesmus sp. NREL 46B-D3]	
N3.HOG0007595	OG0009767	-									KAF6252730.1 hypothetical protein COO60DRAFT_1671580 [Scenedesmus sp. NREL 46B-D3], KAF6252152.1 hypothetical protein COO60DRAFT_1644277 [Scenedesmus sp. NREL 46B-D3]	
N3.HOG0007596	OG0009768	-									KAF6252169.1 hypothetical protein COO60DRAFT_1554680 [Scenedesmus sp. NREL 46B-D3], KAF6252165.1 hypothetical protein COO60DRAFT_549068 [Scenedesmus sp. NREL 46B-D3]	
N3.HOG0007597	OG0009769	-									KAF6252178.1 late exocytosis_ associated with Golgi transport-domain-containing protein [Scenedesmus sp. NREL 46B-D3], KAF6254912.1 late exocytosis_ associated with Golgi transport-domain-containing protein [Scenedesmus sp. NREL 46B-D3]	
N3.HOG0007598	OG0009770	-									KAF6252197.1 hypothetical protein COO60DRAFT_1554631_ partial [Scenedesmus sp. NREL 46B-D3]	KAF8057776.1 hypothetical protein HT031_005960 [Scenedesmus sp. PABB004]
N3.HOG0007599	OG0009771	-									KAF6252213.1 hypothetical protein COO60DRAFT_1704388 [Scenedesmus sp. NREL 46B-D3]	KAF8054975.1 hypothetical protein HT031_006865 [Scenedesmus sp. PABB004]
N3.HOG0007600	OG0009772	-									KAF6252217.1 hypothetical protein COO60DRAFT_1644230 [Scenedesmus sp. NREL 46B-D3]	KAF8054977.1 hypothetical protein HT031_006867 [Scenedesmus sp. PABB004]
N3.HOG0007601	OG0009773	-									KAF6252218.1 hypothetical protein COO60DRAFT_1644231 [Scenedesmus sp. NREL 46B-D3]	KAF8054981.1 hypothetical protein HT031_006871 [Scenedesmus sp. PABB004]
N3.HOG0007602	OG0009774	-									KAF6252220.1 hypothetical protein COO60DRAFT_545638 [Scenedesmus sp. NREL 46B-D3]	KAF8054982.1 Kif9 [Scenedesmus sp. PABB004]
N3.HOG0007603	OG0009775	-									KAF6252237.1 hypothetical protein COO60DRAFT_1704379 [Scenedesmus sp. NREL 46B-D3]	KAF8066420.1 hypothetical protein HT031_002744 [Scenedesmus sp. PABB004]
N3.HOG0007604	OG0009776	-									KAF6252330.1 hypothetical protein COO60DRAFT_1463747 [Scenedesmus sp. NREL 46B-D3]	KAF8060035.1 psi1 [Scenedesmus sp. PABB004]
N3.HOG0007605	OG0009777	-									KAF6252331.1 dynein heavy chain 7 [Scenedesmus sp. NREL 46B-D3]	KAF8060031.1 DNAH6 [Scenedesmus sp. PABB004]
N3.HOG0007606	OG0009778	-									KAF6252350.1 hypothetical protein COO60DRAFT_538325 [Scenedesmus sp. NREL 46B-D3]	KAF8062690.1 hypothetical protein HT031_004019 [Scenedesmus sp. PABB004]
N3.HOG0007607	OG0009779	-									KAF6252386.1 hypothetical protein COO60DRAFT_1553709 [Scenedesmus sp. NREL 46B-D3], KAF6257486.1 hypothetical protein COO60DRAFT_1523593 [Scenedesmus sp. NREL 46B-D3]	
N3.HOG0007608	OG0009780	-									KAF6252423.1 hypothetical protein COO60DRAFT_524251 [Scenedesmus sp. NREL 46B-D3]	KAF8071108.1 BRF1 [Scenedesmus sp. PABB004]
N3.HOG0007609	OG0009781	-									KAF6252437.1 hypothetical protein COO60DRAFT_1704298 [Scenedesmus sp. NREL 46B-D3]	KAF8071120.1 hypothetical protein HT031_001202 [Scenedesmus sp. PABB004]
N3.HOG0007610	OG0009782	-									KAF6252466.1 hypothetical protein COO60DRAFT_1704276 [Scenedesmus sp. NREL 46B-D3]	KAF8064559.1 PIBF1 [Scenedesmus sp. PABB004]
N3.HOG0007611	OG0009783	-									KAF6252469.1 hypothetical protein COO60DRAFT_1672299 [Scenedesmus sp. NREL 46B-D3]	KAF8056352.1 hypothetical protein HT031_006351 [Scenedesmus sp. PABB004]
N3.HOG0007612	OG0009784	-									KAF6252521.1 hypothetical protein COO60DRAFT_519370 [Scenedesmus sp. NREL 46B-D3]	KAF8060087.1 CFAP99 [Scenedesmus sp. PABB004]
N3.HOG0007613	OG0009785	-									KAF6252528.1 hypothetical protein COO60DRAFT_1643953 [Scenedesmus sp. NREL 46B-D3]	KAF8059651.1 NLRC3 [Scenedesmus sp. PABB004]
N3.HOG0007614	OG0009786	-									KAF6252560.1 hypothetical protein COO60DRAFT_1552597 [Scenedesmus sp. NREL 46B-D3]	KAF8058367.1 hypothetical protein HT031_005685 [Scenedesmus sp. PABB004]
N3.HOG0007615	OG0009787	-									KAF6252564.1 hypothetical protein COO60DRAFT_514754 [Scenedesmus sp. NREL 46B-D3]	KAF8060620.1 hypothetical protein HT031_004797 [Scenedesmus sp. PABB004]
N3.HOG0007616	OG0009788	-									KAF6258254.1 hypothetical protein COO60DRAFT_1138821 [Scenedesmus sp. NREL 46B-D3], KAF6252605.1 hypothetical protein COO60DRAFT_513803 [Scenedesmus sp. NREL 46B-D3]	
N3.HOG0007617	OG0009789	-									KAF6254885.1 Alpha/Beta hydrolase protein [Scenedesmus sp. NREL 46B-D3], KAF6252606.1 Alpha/Beta hydrolase protein [Scenedesmus sp. NREL 46B-D3]	
N3.HOG0007618	OG0009790	-									KAF6256932.1 hypothetical protein COO60DRAFT_53431 [Scenedesmus sp. NREL 46B-D3], KAF6252618.1 hypothetical protein COO60DRAFT_514265 [Scenedesmus sp. NREL 46B-D3]	
N3.HOG0007619	OG0009791	-									KAF6256933.1 hypothetical protein COO60DRAFT_1640296 [Scenedesmus sp. NREL 46B-D3], KAF6252619.1 hypothetical protein COO60DRAFT_1643928 [Scenedesmus sp. NREL 46B-D3]	
N3.HOG0007620	OG0009792	-									KAF6263687.1 hypothetical protein COO60DRAFT_1489558_ partial [Scenedesmus sp. NREL 46B-D3], KAF6252636.1 hypothetical protein COO60DRAFT_1551712 [Scenedesmus sp. NREL 46B-D3]	
N3.HOG0007621	OG0009793	-									KAF6252668.1 S-adenosyl-L-methionine-dependent methyltransferase [Scenedesmus sp. NREL 46B-D3], KAF6252656.1 S-adenosyl-L-methionine-dependent methyltransferase [Scenedesmus sp. NREL 46B-D3]	
N3.HOG0007622	OG0009794	-									KAF6252683.1 polysaccharide pyruvyl transferase-domain-containing protein [Scenedesmus sp. NREL 46B-D3], KAF6252678.1 hypothetical protein COO60DRAFT_1643799 [Scenedesmus sp. NREL 46B-D3]	
N3.HOG0007623	OG0009795	-									KAF6252697.1 hypothetical protein COO60DRAFT_1643822 [Scenedesmus sp. NREL 46B-D3], KAF6252691.1 hypothetical protein COO60DRAFT_1643815 [Scenedesmus sp. NREL 46B-D3]	
N3.HOG0007624	OG0009796	-									KAF6252701.1 hypothetical protein COO60DRAFT_1643829 [Scenedesmus sp. NREL 46B-D3], KAF6254844.1 hypothetical protein COO60DRAFT_1642047 [Scenedesmus sp. NREL 46B-D3]	
N3.HOG0007625	OG0009797	-									KAF6252763.1 hypothetical protein COO60DRAFT_1628452 [Scenedesmus sp. NREL 46B-D3], KAF6256978.1 hypothetical protein COO60DRAFT_55864 [Scenedesmus sp. NREL 46B-D3]	
N3.HOG0007626	OG0009798	-									KAF6256979.1 hypothetical protein COO60DRAFT_1526575 [Scenedesmus sp. NREL 46B-D3], KAF6252764.1 hypothetical protein COO60DRAFT_1551413 [Scenedesmus sp. NREL 46B-D3]	
N3.HOG0007627	OG0009799	-									KAF6252800.1 hypothetical protein COO60DRAFT_1704147 [Scenedesmus sp. NREL 46B-D3]	KAF8073230.1 hypothetical protein HT031_000891 [Scenedesmus sp. PABB004]
N3.HOG0007628	OG0009800	-									KAF6252822.1 hypothetical protein COO60DRAFT_497214 [Scenedesmus sp. NREL 46B-D3], KAF6253636.1 hypothetical protein COO60DRAFT_398674 [Scenedesmus sp. NREL 46B-D3]	
N3.HOG0007629	OG0009801	-									KAF6253640.1 hypothetical protein COO60DRAFT_398804 [Scenedesmus sp. NREL 46B-D3], KAF6252825.1 hypothetical protein COO60DRAFT_497336 [Scenedesmus sp. NREL 46B-D3]	
N3.HOG0007630	OG0009802	-									KAF6252826.1 hypothetical protein COO60DRAFT_1704137 [Scenedesmus sp. NREL 46B-D3], KAF6253641.1 hypothetical protein COO60DRAFT_1703720 [Scenedesmus sp. NREL 46B-D3]	
N3.HOG0007631	OG0009803	-									KAF6252840.1 hypothetical protein COO60DRAFT_494530 [Scenedesmus sp. NREL 46B-D3]	KAF8056135.1 hypothetical protein HT031_006486 [Scenedesmus sp. PABB004]
N3.HOG0007632	OG0009804	-									KAF6252877.1 hypothetical protein COO60DRAFT_490707 [Scenedesmus sp. NREL 46B-D3]	KAF8069706.1 hypothetical protein HT031_001823 [Scenedesmus sp. PABB004]
N3.HOG0007633	OG0009805	-									KAF6252889.1 hypothetical protein COO60DRAFT_1297682 [Scenedesmus sp. NREL 46B-D3]	KAF8069705.1 cystinosin [Scenedesmus sp. PABB004]
N3.HOG0007634	OG0009806	-									KAF6252897.1 hypothetical protein COO60DRAFT_491797 [Scenedesmus sp. NREL 46B-D3]	KAF8069692.1 hypothetical protein HT031_001809 [Scenedesmus sp. PABB004]
N3.HOG0007635	OG0009807	-									KAF6252899.1 hypothetical protein COO60DRAFT_1628420 [Scenedesmus sp. NREL 46B-D3]	KAF8069691.1 hypothetical protein HT031_001808 [Scenedesmus sp. PABB004]
N3.HOG0007636	OG0009808	-									KAF6252901.1 hypothetical protein COO60DRAFT_1643641 [Scenedesmus sp. NREL 46B-D3]	KAF8069700.1 Tctn1 [Scenedesmus sp. PABB004]
N3.HOG0007637	OG0009809	-									KAF6252905.1 hypothetical protein COO60DRAFT_482431 [Scenedesmus sp. NREL 46B-D3]	KAF8072351.1 DRC5 [Scenedesmus sp. PABB004]
N3.HOG0007638	OG0009810	-									KAF6252914.1 hypothetical protein COO60DRAFT_1670907 [Scenedesmus sp. NREL 46B-D3]	KAF8072348.1 hypothetical protein HT031_000007 [Scenedesmus sp. PABB004]
N3.HOG0007639	OG0009811	-									KAF6252941.1 hypothetical protein COO60DRAFT_1550251 [Scenedesmus sp. NREL 46B-D3]	KAF8066366.1 rplF [Scenedesmus sp. PABB004]
N3.HOG0007640	OG0009812	-									KAF6252964.1 hypothetical protein COO60DRAFT_1704052 [Scenedesmus sp. NREL 46B-D3]	KAF8062913.1 hypothetical protein HT031_003751 [Scenedesmus sp. PABB004]
N3.HOG0007641	OG0009813	-									KAF6258951.1 hypothetical protein COO60DRAFT_1516275_ partial [Scenedesmus sp. NREL 46B-D3], KAF6252977.1 hypothetical protein COO60DRAFT_1549705 [Scenedesmus sp. NREL 46B-D3]	
N3.HOG0007642	OG0009814	-									KAF6252981.1 hypothetical protein COO60DRAFT_475446 [Scenedesmus sp. NREL 46B-D3], KAF6258956.1 hypothetical protein COO60DRAFT_1069179 [Scenedesmus sp. NREL 46B-D3]	
N3.HOG0007643	OG0009815	-									KAF6253012.1 hypothetical protein COO60DRAFT_473188 [Scenedesmus sp. NREL 46B-D3]	KAF8073082.1 hypothetical protein HT031_000743 [Scenedesmus sp. PABB004]
N3.HOG0007644	OG0009816	-									KAF6253013.1 hypothetical protein COO60DRAFT_473197 [Scenedesmus sp. NREL 46B-D3]	KAF8073083.1 hypothetical protein HT031_000744 [Scenedesmus sp. PABB004]
N3.HOG0007645	OG0009817	-									KAF6253018.1 hypothetical protein COO60DRAFT_473560 [Scenedesmus sp. NREL 46B-D3], KAF6263120.1 hypothetical protein COO60DRAFT_509009 [Scenedesmus sp. NREL 46B-D3]	
N3.HOG0007646	OG0009818	-									KAF6253030.1 hypothetical protein COO60DRAFT_1549617 [Scenedesmus sp. NREL 46B-D3]	KAF8073066.1 hypothetical protein HT031_000727 [Scenedesmus sp. PABB004]
N3.HOG0007647	OG0009819	-									KAF6253037.1 kinase-like domain-containing protein [Scenedesmus sp. NREL 46B-D3]	KAF8073071.1 hypothetical protein HT031_000732 [Scenedesmus sp. PABB004]
N3.HOG0007648	OG0009820	-									KAF6253054.1 hypothetical protein COO60DRAFT_1643465 [Scenedesmus sp. NREL 46B-D3]	KAF8072360.1 hypothetical protein HT031_000019 [Scenedesmus sp. PABB004]
N3.HOG0007649	OG0009821	-									KAF6253057.1 hypothetical protein COO60DRAFT_471834 [Scenedesmus sp. NREL 46B-D3]	KAF8072365.1 hypothetical protein HT031_000024 [Scenedesmus sp. PABB004]
N3.HOG0007650	OG0009822	-									KAF6259107.1 hypothetical protein COO60DRAFT_1700967 [Scenedesmus sp. NREL 46B-D3], KAF6253067.1 hypothetical protein COO60DRAFT_1643479 [Scenedesmus sp. NREL 46B-D3]	
N3.HOG0007651	OG0009823	-									KAF6259108.1 hypothetical protein COO60DRAFT_1700968 [Scenedesmus sp. NREL 46B-D3], KAF6253068.1 hypothetical protein COO60DRAFT_472363 [Scenedesmus sp. NREL 46B-D3]	
N3.HOG0007652	OG0009824	-									KAF6253081.1 ribosomal protein L5 domain-containing protein [Scenedesmus sp. NREL 46B-D3]	KAF8067114.1 RPL5 [Scenedesmus sp. PABB004]
N3.HOG0007653	OG0009825	-									KAF6257682.1 hypothetical protein COO60DRAFT_1208378 [Scenedesmus sp. NREL 46B-D3], KAF6253106.1 hypothetical protein COO60DRAFT_470270 [Scenedesmus sp. NREL 46B-D3]	
N3.HOG0007654	OG0009826	-									KAF6253139.1 hypothetical protein COO60DRAFT_464932 [Scenedesmus sp. NREL 46B-D3]	KAF8071243.1 hypothetical protein HT031_001326 [Scenedesmus sp. PABB004]
N3.HOG0007655	OG0009827	-									KAF6253156.1 hypothetical protein COO60DRAFT_1670163 [Scenedesmus sp. NREL 46B-D3]	KAF8060304.1 hypothetical protein HT031_004840 [Scenedesmus sp. PABB004]
N3.HOG0007656	OG0009828	-									KAF6253159.1 hypothetical protein COO60DRAFT_462722 [Scenedesmus sp. NREL 46B-D3], KAF6257171.1 hypothetical protein COO60DRAFT_35799 [Scenedesmus sp. NREL 46B-D3]	
N3.HOG0007657	OG0009829	-									KAF6253171.1 chloride channel [Scenedesmus sp. NREL 46B-D3]	KAF8058892.1 CLC-D [Scenedesmus sp. PABB004]
N3.HOG0007658	OG0009830	-									KAF6253191.1 hypothetical protein COO60DRAFT_1669411 [Scenedesmus sp. NREL 46B-D3]	KAF8067150.1 hypothetical protein HT031_002197 [Scenedesmus sp. PABB004]
N3.HOG0007659	OG0009831	-									KAF6253192.1 hypothetical protein COO60DRAFT_439031 [Scenedesmus sp. NREL 46B-D3]	KAF8067154.1 hypothetical protein HT031_002201 [Scenedesmus sp. PABB004]
N3.HOG0007660	OG0009832	-									KAF6253196.1 hypothetical protein COO60DRAFT_439274 [Scenedesmus sp. NREL 46B-D3]	KAF8067165.1 Klhl23 [Scenedesmus sp. PABB004]
N3.HOG0007661	OG0009833	-									KAF6253243.1 hypothetical protein COO60DRAFT_1548183 [Scenedesmus sp. NREL 46B-D3]	KAF8058827.1 hypothetical protein HT031_005395 [Scenedesmus sp. PABB004]
N3.HOG0007662	OG0009834	-									KAF6253263.1 Alpha/Beta hydrolase protein [Scenedesmus sp. NREL 46B-D3]	KAF8059454.1 hypothetical protein HT031_005259 [Scenedesmus sp. PABB004]
N3.HOG0007663	OG0009835	-									KAF6253284.1 hypothetical protein COO60DRAFT_1547785 [Scenedesmus sp. NREL 46B-D3], KAF6255401.1 hypothetical protein COO60DRAFT_1535616_ partial [Scenedesmus sp. NREL 46B-D3]	
N3.HOG0007664	OG0009836	-									KAF6253293.1 hypothetical protein COO60DRAFT_432159 [Scenedesmus sp. NREL 46B-D3]	KAF8068363.1 TARBP1 [Scenedesmus sp. PABB004]
N3.HOG0007665	OG0009837	-									KAF6253301.1 hypothetical protein COO60DRAFT_1628281 [Scenedesmus sp. NREL 46B-D3]	KAF8068359.1 hypothetical protein HT031_002048 [Scenedesmus sp. PABB004]
