Orthogroup	Scenedesmus_NREL	Scenedesmus_PABB004
OG0006720	KAF6266811.1 pseudouridine synthase [Scenedesmus sp. NREL 46B-D3]	KAF8072846.1 truA1 [Scenedesmus sp. PABB004]
OG0006720	KAF6254656.1 hypothetical protein COO60DRAFT_296043 [Scenedesmus sp. NREL 46B-D3], KAF6254657.1 hypothetical protein COO60DRAFT_296032 [Scenedesmus sp. NREL 46B-D3]	KAF8058947.1 AT7 [Scenedesmus sp. PABB004]
OG0006721	KAF6254780.1 hypothetical protein COO60DRAFT_286528 [Scenedesmus sp. NREL 46B-D3]	KAF8070917.1 hypothetical protein HT031_000998 [Scenedesmus sp. PABB004], KAF8062988.1 hypothetical protein HT031_003827 [Scenedesmus sp. PABB004], KAF8068328.1 hypothetical protein HT031_002015 [Scenedesmus sp. PABB004], KAF8068331.1 LOL3 [Scenedesmus sp. PABB004]
OG0006722	KAF6254888.1 hypothetical protein COO60DRAFT_1641974 [Scenedesmus sp. NREL 46B-D3], KAF6254887.1 hypothetical protein COO60DRAFT_1703096 [Scenedesmus sp. NREL 46B-D3], KAF6254889.1 hypothetical protein COO60DRAFT_1663670 [Scenedesmus sp. NREL 46B-D3], KAF6254892.1 hypothetical protein COO60DRAFT_1663681_ partial [Scenedesmus sp. NREL 46B-D3]	KAF8065593.1 SVEP1 [Scenedesmus sp. PABB004]
OG0006723	KAF6263782.1 hypothetical protein COO60DRAFT_343418 [Scenedesmus sp. NREL 46B-D3], KAF6256485.1 hypothetical protein COO60DRAFT_1657578 [Scenedesmus sp. NREL 46B-D3], KAF6263783.1 hypothetical protein COO60DRAFT_1634921 [Scenedesmus sp. NREL 46B-D3], KAF6263781.1 hypothetical protein COO60DRAFT_1698633 [Scenedesmus sp. NREL 46B-D3]	KAF8062700.1 hypothetical protein HT031_004029 [Scenedesmus sp. PABB004]
OG0006724	KAF6258125.1 Alpha/Beta hydrolase protein [Scenedesmus sp. NREL 46B-D3], KAF6258127.1 Alpha/Beta hydrolase protein [Scenedesmus sp. NREL 46B-D3], KAF6256489.1 Alpha/Beta hydrolase protein [Scenedesmus sp. NREL 46B-D3], KAF6263629.1 Alpha/Beta hydrolase protein [Scenedesmus sp. NREL 46B-D3]	KAF8072636.1 Lip3 [Scenedesmus sp. PABB004]
OG0006727	KAF6258036.1 hypothetical protein COO60DRAFT_1639422 [Scenedesmus sp. NREL 46B-D3]	KAF8067370.1 hypothetical protein HT031_002418 [Scenedesmus sp. PABB004], KAF8059748.1 hypothetical protein HT031_005156 [Scenedesmus sp. PABB004], KAF8067381.1 hypothetical protein HT031_002429 [Scenedesmus sp. PABB004], KAF8056258.1 hypothetical protein HT031_006446 [Scenedesmus sp. PABB004]
OG0006728	KAF6261650.1 hypothetical protein COO60DRAFT_743957 [Scenedesmus sp. NREL 46B-D3]	KAF8065663.1 RCH2 [Scenedesmus sp. PABB004], KAF8061927.1 hypothetical protein HT031_004187 [Scenedesmus sp. PABB004], KAF8063032.1 hypothetical protein HT031_003871 [Scenedesmus sp. PABB004], KAF8061069.1 hypothetical protein HT031_004529 [Scenedesmus sp. PABB004]
OG0006731	KAF6262724.1 hypothetical protein COO60DRAFT_1674556 [Scenedesmus sp. NREL 46B-D3]	KAF8058450.1 STY13 [Scenedesmus sp. PABB004], KAF8065427.1 serine/threonine-protein kinase/receptor R831 [Scenedesmus sp. PABB004], KAF8066214.1 roco8 [Scenedesmus sp. PABB004], KAF8057936.1 shkC [Scenedesmus sp. PABB004]
OG0006736	KAF6262147.1 hypothetical protein COO60DRAFT_1699434 [Scenedesmus sp. NREL 46B-D3]	KAF8071327.1 FKBP13 [Scenedesmus sp. PABB004]
OG0006738	KAF6251199.1 flagellar basal body protein [Scenedesmus sp. NREL 46B-D3]	KAF8067412.1 CFAP298 [Scenedesmus sp. PABB004]
OG0006746	KAF6264728.1 hypothetical protein COO60DRAFT_17560 [Scenedesmus sp. NREL 46B-D3]	KAF8065726.1 grrA [Scenedesmus sp. PABB004]
OG0006751	KAF6266070.1 hypothetical protein COO60DRAFT_641728 [Scenedesmus sp. NREL 46B-D3]	KAF8059446.1 RAD51C [Scenedesmus sp. PABB004]
OG0006753	KAF6256146.1 hypothetical protein COO60DRAFT_1531116 [Scenedesmus sp. NREL 46B-D3]	KAF8061369.1 SMH3 [Scenedesmus sp. PABB004]
OG0006769	KAF6255588.1 hypothetical protein COO60DRAFT_1627488 [Scenedesmus sp. NREL 46B-D3], KAF6255589.1 hypothetical protein COO60DRAFT_200816 [Scenedesmus sp. NREL 46B-D3]	KAF8060558.1 hypothetical protein HT031_004735 [Scenedesmus sp. PABB004]
OG0006775	KAF6259339.1 hypothetical protein COO60DRAFT_1015352 [Scenedesmus sp. NREL 46B-D3]	KAF8065919.1 hypothetical protein HT031_002980 [Scenedesmus sp. PABB004]
OG0006788	KAF6259415.1 acyl-CoA N-acyltransferase [Scenedesmus sp. NREL 46B-D3]	KAF8068388.1 hypothetical protein HT031_002077 [Scenedesmus sp. PABB004]
OG0006827	KAF6254512.1 hypothetical protein COO60DRAFT_314756 [Scenedesmus sp. NREL 46B-D3], KAF6254511.1 actin-domain-containing protein [Scenedesmus sp. NREL 46B-D3]	KAF8065457.1 Arp5 [Scenedesmus sp. PABB004]
OG0006836	KAF6253620.1 hypothetical protein COO60DRAFT_1463118 [Scenedesmus sp. NREL 46B-D3]	KAF8073228.1 hypothetical protein HT031_000889 [Scenedesmus sp. PABB004]
OG0006857	KAF6262384.1 hypothetical protein COO60DRAFT_1496824 [Scenedesmus sp. NREL 46B-D3]	KAF8071018.1 Acp2 [Scenedesmus sp. PABB004]
OG0006876	KAF6262796.1 hypothetical protein COO60DRAFT_572445 [Scenedesmus sp. NREL 46B-D3]	KAF8062792.1 ldhd [Scenedesmus sp. PABB004]
OG0006892	KAF6266565.1 Sirt5 bound To Succ-Idh2 and Carba-Nad [Scenedesmus sp. NREL 46B-D3]	KAF8072976.1 sirt5 [Scenedesmus sp. PABB004]
OG0006901	KAF6261278.1 hypothetical protein COO60DRAFT_1502215 [Scenedesmus sp. NREL 46B-D3]	KAF8071343.1 hypothetical protein HT031_001427 [Scenedesmus sp. PABB004]
OG0006916	KAF6260164.1 hypothetical protein COO60DRAFT_1700492 [Scenedesmus sp. NREL 46B-D3], KAF6255359.1 hypothetical protein COO60DRAFT_1535876 [Scenedesmus sp. NREL 46B-D3]	KAF8059365.1 hypothetical protein HT031_005170 [Scenedesmus sp. PABB004]
OG0006936	KAF6251107.1 hypothetical protein COO60DRAFT_1275316 [Scenedesmus sp. NREL 46B-D3]	KAF8064509.1 fam221a [Scenedesmus sp. PABB004]
OG0006963	KAF6259686.1 hypothetical protein COO60DRAFT_979667 [Scenedesmus sp. NREL 46B-D3]	KAF8065450.1 hypothetical protein HT031_003051 [Scenedesmus sp. PABB004]
OG0006977	KAF6251403.1 phospholipid methyltransferase-domain-containing protein [Scenedesmus sp. NREL 46B-D3]	KAF8066262.1 DLEC1 [Scenedesmus sp. PABB004]
OG0007002	KAF6264172.1 hypothetical protein COO60DRAFT_1281907 [Scenedesmus sp. NREL 46B-D3]	KAF8060613.1 hypothetical protein HT031_004790 [Scenedesmus sp. PABB004]
OG0007010	KAF6264471.1 hypothetical protein COO60DRAFT_126920 [Scenedesmus sp. NREL 46B-D3]	KAF8072615.1 hypothetical protein HT031_000275 [Scenedesmus sp. PABB004]
OG0007022	KAF6252556.1 hypothetical protein COO60DRAFT_1622605 [Scenedesmus sp. NREL 46B-D3]	KAF8058368.1 DYF13 [Scenedesmus sp. PABB004]
OG0007055	KAF6263818.1 chitinase-related protein [Scenedesmus sp. NREL 46B-D3]	KAF8059666.1 hypothetical protein HT031_005074 [Scenedesmus sp. PABB004]
OG0007058	KAF6255879.1 Pyruvate/Phosphoenolpyruvate kinase-like domain-containing protein [Scenedesmus sp. NREL 46B-D3]	KAF8073232.1 Clybl [Scenedesmus sp. PABB004]
OG0007082	KAF6259115.1 hypothetical protein COO60DRAFT_1689944 [Scenedesmus sp. NREL 46B-D3]	KAF8069409.1 Gigasin-3a [Scenedesmus sp. PABB004]
OG0007083	KAF6253879.1 hypothetical protein COO60DRAFT_1642805 [Scenedesmus sp. NREL 46B-D3]	KAF8067385.1 iron/ascorbate oxidoreductase [Scenedesmus sp. PABB004]
OG0007128	KAF6251727.1 delta tubulin_ partial [Scenedesmus sp. NREL 46B-D3]	KAF8067211.1 TUBD1 [Scenedesmus sp. PABB004]
OG0007133	KAF6260118.1 ankyrin repeat-containing domain protein [Scenedesmus sp. NREL 46B-D3]	KAF8059383.1 ANKRD39 [Scenedesmus sp. PABB004]
OG0007193	KAF6265402.1 hypothetical protein COO60DRAFT_1697717 [Scenedesmus sp. NREL 46B-D3]	KAF8066344.1 hypothetical protein HT031_002668 [Scenedesmus sp. PABB004]
OG0007221	KAF6259488.1 hypothetical protein COO60DRAFT_1638311 [Scenedesmus sp. NREL 46B-D3]	KAF8072681.1 FBXL14 [Scenedesmus sp. PABB004]
OG0007256	KAF6260987.1 hypothetical protein COO60DRAFT_1637196 [Scenedesmus sp. NREL 46B-D3]	KAF8072727.1 hypothetical protein HT031_000387 [Scenedesmus sp. PABB004]
OG0007267	KAF6257817.1 hypothetical protein COO60DRAFT_1521822_ partial [Scenedesmus sp. NREL 46B-D3]	KAF8065527.1 hypothetical protein HT031_003128 [Scenedesmus sp. PABB004]
OG0007275	KAF6265448.1 hypothetical protein COO60DRAFT_1478557 [Scenedesmus sp. NREL 46B-D3], KAF6265449.1 hypothetical protein COO60DRAFT_956814 [Scenedesmus sp. NREL 46B-D3]	KAF8066329.1 P4H4 [Scenedesmus sp. PABB004]
OG0007277	KAF6256462.1 hypothetical protein COO60DRAFT_106445 [Scenedesmus sp. NREL 46B-D3]	KAF8068276.1 hypothetical protein HT031_001963 [Scenedesmus sp. PABB004]
OG0007279	KAF6262243.1 hypothetical protein COO60DRAFT_1636107 [Scenedesmus sp. NREL 46B-D3]	KAF8056365.1 UGT3A1 [Scenedesmus sp. PABB004]
OG0007286	KAF6265908.1 hypothetical protein COO60DRAFT_768964 [Scenedesmus sp. NREL 46B-D3]	KAF8071067.1 Dpm3 [Scenedesmus sp. PABB004]
OG0007295	KAF6263091.1 hypothetical protein COO60DRAFT_1492968 [Scenedesmus sp. NREL 46B-D3]	KAF8062080.1 hypothetical protein HT031_004340 [Scenedesmus sp. PABB004]
OG0007298	KAF6252212.1 hypothetical protein COO60DRAFT_1554375_ partial [Scenedesmus sp. NREL 46B-D3]	KAF8054976.1 hypothetical protein HT031_006866 [Scenedesmus sp. PABB004]
OG0007300	KAF6254942.1 hypothetical protein COO60DRAFT_1286054 [Scenedesmus sp. NREL 46B-D3]	KAF8062785.1 doa10 [Scenedesmus sp. PABB004]
OG0007303	KAF6256613.1 hypothetical protein COO60DRAFT_1640586 [Scenedesmus sp. NREL 46B-D3]	KAF8061972.1 hypothetical protein HT031_004232 [Scenedesmus sp. PABB004]
OG0007307	KAF6262537.1 tetrapyrrole methylase [Scenedesmus sp. NREL 46B-D3]	KAF8073036.1 cobA [Scenedesmus sp. PABB004]
OG0007308	KAF6255327.1 hypothetical protein COO60DRAFT_1296641 [Scenedesmus sp. NREL 46B-D3], KAF6255317.1 hypothetical protein COO60DRAFT_1702899 [Scenedesmus sp. NREL 46B-D3]	KAF8057113.1 hypothetical protein HT031_006122 [Scenedesmus sp. PABB004]
OG0007314	KAF6264357.1 hypothetical protein COO60DRAFT_1698389 [Scenedesmus sp. NREL 46B-D3]	KAF8060485.1 hypothetical protein HT031_004661 [Scenedesmus sp. PABB004]
OG0007318	KAF6250750.1 hypothetical protein COO60DRAFT_1275833 [Scenedesmus sp. NREL 46B-D3], KAF6258695.1 cytochrome b [Scenedesmus sp. NREL 46B-D3]	KAF8054287.1 MT-CYB _mitochondrion_ [Scenedesmus sp. PABB004]
OG0007320	KAF6253234.1 ribosomal protein L10e/L16 [Scenedesmus sp. NREL 46B-D3]	KAF8058863.1 rplP [Scenedesmus sp. PABB004]
OG0007324	KAF6253961.1 mitochondrial ribosomal protein S14 [Scenedesmus sp. NREL 46B-D3]	KAF8054443.1 hypothetical protein HT031_007010 _chloroplast_ [Scenedesmus sp. PABB004], KAF8054359.1 rps14 _chloroplast_ [Scenedesmus sp. PABB004]
OG0007335	KAF6265635.1 flavin mononucleotide-binding protein 3 [Scenedesmus sp. NREL 46B-D3]	KAF8061321.1 HAL3B [Scenedesmus sp. PABB004]
OG0007340	KAF6265814.1 hypothetical protein COO60DRAFT_763530 [Scenedesmus sp. NREL 46B-D3]	KAF8071014.1 hypothetical protein HT031_001095 [Scenedesmus sp. PABB004]
OG0007342	KAF6255606.1 putative hydrolase or acyltransferase of alpha/beta superfamily [Scenedesmus sp. NREL 46B-D3]	KAF8064694.1 yfhM [Scenedesmus sp. PABB004]
OG0007343	KAF6258960.1 hypothetical protein COO60DRAFT_1638700 [Scenedesmus sp. NREL 46B-D3]	KAF8073084.1 hypothetical protein HT031_000745 [Scenedesmus sp. PABB004]
OG0007349	KAF6262805.1 hypothetical protein COO60DRAFT_1699103 [Scenedesmus sp. NREL 46B-D3]	KAF8062802.1 hypothetical protein HT031_004132 [Scenedesmus sp. PABB004]
OG0007351	KAF6251807.1 phosphatidic acid phosphatase type 2/haloperoxidase_ partial [Scenedesmus sp. NREL 46B-D3]	KAF8072818.1 DOLPP1 [Scenedesmus sp. PABB004]
OG0007355	KAF6252035.1 hypothetical protein COO60DRAFT_562143 [Scenedesmus sp. NREL 46B-D3]	KAF8059121.1 hypothetical protein HT031_005293 [Scenedesmus sp. PABB004]
OG0007358	KAF6263702.1 hypothetical protein COO60DRAFT_1621661 [Scenedesmus sp. NREL 46B-D3]	KAF8072741.1 PLDGAMMA3 [Scenedesmus sp. PABB004], KAF8072649.1 PLDALPHA2 [Scenedesmus sp. PABB004]
OG0007359	KAF6255920.1 hypothetical protein COO60DRAFT_164720 [Scenedesmus sp. NREL 46B-D3], KAF6257049.1 hypothetical protein COO60DRAFT_44023 [Scenedesmus sp. NREL 46B-D3]	KAF8060282.1 FAP2 [Scenedesmus sp. PABB004]
OG0007362	KAF6265476.1 hypothetical protein COO60DRAFT_957936 [Scenedesmus sp. NREL 46B-D3]	KAF8066323.1 hypothetical protein HT031_002646 [Scenedesmus sp. PABB004]
OG0007364	KAF6259429.1 kinase-like domain-containing protein [Scenedesmus sp. NREL 46B-D3], KAF6259424.1 intraflagellar transport protein [Scenedesmus sp. NREL 46B-D3]	KAF8068393.1 Wdr35 [Scenedesmus sp. PABB004]
OG0007369	KAF6255059.1 quinon protein alcohol dehydrogenase-like superfamily [Scenedesmus sp. NREL 46B-D3], KAF6255060.1 hypothetical protein COO60DRAFT_1272755 [Scenedesmus sp. NREL 46B-D3]	KAF8071191.1 Wdr43 [Scenedesmus sp. PABB004]
OG0007371	KAF6255999.1 hypothetical protein COO60DRAFT_1461875 [Scenedesmus sp. NREL 46B-D3]	KAF8064616.1 ABHD1 [Scenedesmus sp. PABB004]
OG0007372	KAF6254592.1 hypothetical protein COO60DRAFT_1703265 [Scenedesmus sp. NREL 46B-D3]	KAF8065714.1 hypothetical protein HT031_002774 [Scenedesmus sp. PABB004], KAF8068342.1 hypothetical protein HT031_002031 [Scenedesmus sp. PABB004]
OG0007373	KAF6238025.1 amine oxidase [Scenedesmus sp. NREL 46B-D3], KAF6266764.1 amine oxidase-like protein [Scenedesmus sp. NREL 46B-D3]	KAF8072874.1 PAO3 [Scenedesmus sp. PABB004]
OG0007379	KAF6259478.1 touch receptor neuron protein Mec-17-domain-containing protein [Scenedesmus sp. NREL 46B-D3]	KAF8072678.1 Alpha-tubulin N-acetyltransferase [Scenedesmus sp. PABB004]
OG0007380	KAF6256224.1 Lecithin_cholesterol acyltransferase-domain-containing protein [Scenedesmus sp. NREL 46B-D3]	KAF8065571.1 plh1 [Scenedesmus sp. PABB004]
OG0007382	KAF6261103.1 hypothetical protein COO60DRAFT_1699955 [Scenedesmus sp. NREL 46B-D3]	KAF8055909.1 hypothetical protein HT031_006548 [Scenedesmus sp. PABB004]
OG0007387	KAF6261222.1 hypothetical protein COO60DRAFT_1699928 [Scenedesmus sp. NREL 46B-D3], KAF6249838.1 hypothetical protein COO60DRAFT_1706334 [Scenedesmus sp. NREL 46B-D3]	KAF8058043.1 hypothetical protein HT031_005703 [Scenedesmus sp. PABB004]
OG0007388	KAF6265685.1 calmodulin-binding-domain-containing protein [Scenedesmus sp. NREL 46B-D3]	KAF8056375.1 hypothetical protein HT031_006374 [Scenedesmus sp. PABB004], KAF8061333.1 ENKD1 [Scenedesmus sp. PABB004]
OG0007390	KAF6258930.1 hypothetical protein COO60DRAFT_1067931 [Scenedesmus sp. NREL 46B-D3], KAF6244144.1 hypothetical protein COO60DRAFT_97923 [Scenedesmus sp. NREL 46B-D3]	KAF8069408.1 hypothetical protein HT031_001523 [Scenedesmus sp. PABB004]
OG0007391	KAF6255100.1 splicing factor 4-like protein [Scenedesmus sp. NREL 46B-D3]	KAF8061389.1 SURP and G-patch domain-containing protein [Scenedesmus sp. PABB004]
OG0007394	KAF6256728.1 hypothetical protein COO60DRAFT_1702205 [Scenedesmus sp. NREL 46B-D3], KAF6256704.1 hypothetical protein COO60DRAFT_83730 [Scenedesmus sp. NREL 46B-D3]	KAF8070978.1 Fubp1 [Scenedesmus sp. PABB004]
OG0007395	KAF6255818.1 epocide hydrolase domain-containing protein [Scenedesmus sp. NREL 46B-D3]	KAF8056825.1 epoxide hydrolase [Scenedesmus sp. PABB004]
OG0007396	KAF6259616.1 RmlC-like cupin [Scenedesmus sp. NREL 46B-D3]	KAF8069382.1 oxdD [Scenedesmus sp. PABB004]
OG0007397	KAF6252982.1 armadillo-type protein [Scenedesmus sp. NREL 46B-D3], KAF6258957.1 armadillo-type protein [Scenedesmus sp. NREL 46B-D3]	KAF8069426.1 IPO4 [Scenedesmus sp. PABB004]
OG0007398	KAF6255193.1 hypothetical protein COO60DRAFT_1272654 [Scenedesmus sp. NREL 46B-D3]	KAF8069462.1 P4H3 [Scenedesmus sp. PABB004]
OG0007399	KAF6265580.1 hypothetical protein COO60DRAFT_863203 [Scenedesmus sp. NREL 46B-D3], KAF6265579.1 membrane-associated apoptosis protein-domain-containing protein [Scenedesmus sp. NREL 46B-D3]	KAF8063811.1 hypothetical protein HT031_003668 [Scenedesmus sp. PABB004]
OG0007400	KAF6256573.1 hypothetical protein COO60DRAFT_1640642 [Scenedesmus sp. NREL 46B-D3]	KAF8065938.1 hypothetical protein HT031_002999 [Scenedesmus sp. PABB004]
OG0007401	KAF6249923.1 hypothetical protein COO60DRAFT_1706286 [Scenedesmus sp. NREL 46B-D3]	KAF8056395.1 Wdr91 [Scenedesmus sp. PABB004], KAF8056396.1 MAP3K12 [Scenedesmus sp. PABB004]
OG0007402	KAF6253314.1 hypothetical protein COO60DRAFT_429271 [Scenedesmus sp. NREL 46B-D3], KAF6253316.1 pseudouridine synthase [Scenedesmus sp. NREL 46B-D3]	KAF8066377.1 rluA [Scenedesmus sp. PABB004]
OG0007403	KAF6266797.1 hypothetical protein COO60DRAFT_1473522 [Scenedesmus sp. NREL 46B-D3], KAF6266802.1 Prohead core protein protease-domain-containing protein [Scenedesmus sp. NREL 46B-D3]	KAF8072852.1 hypothetical protein HT031_000512 [Scenedesmus sp. PABB004]
OG0007404	KAF6263089.1 ligand-gated ion channel-domain-containing protein [Scenedesmus sp. NREL 46B-D3], KAF6263090.1 hypothetical protein COO60DRAFT_537106 [Scenedesmus sp. NREL 46B-D3]	KAF8062078.1 Glutamate receptor [Scenedesmus sp. PABB004]
OG0007405	KAF6263473.1 flagellar associated protein [Scenedesmus sp. NREL 46B-D3], KAF6263474.1 hypothetical protein COO60DRAFT_411981 [Scenedesmus sp. NREL 46B-D3]	KAF8065470.1 CFAP52 [Scenedesmus sp. PABB004]
OG0007406	KAF6252013.1 hypothetical protein COO60DRAFT_1704488 [Scenedesmus sp. NREL 46B-D3], KAF6250507.1 hypothetical protein COO60DRAFT_1705814 [Scenedesmus sp. NREL 46B-D3]	KAF8059400.1 Subtilisin BL [Scenedesmus sp. PABB004]
OG0007407	KAF6251316.1 hypothetical protein COO60DRAFT_634664 [Scenedesmus sp. NREL 46B-D3], KAF6263097.1 hypothetical protein COO60DRAFT_1672820_ partial [Scenedesmus sp. NREL 46B-D3]	KAF8062075.1 hypothetical protein HT031_004335 [Scenedesmus sp. PABB004]
OG0007408	KAF6257834.1 glycerophosphoryl diester phosphodiesterase family protein [Scenedesmus sp. NREL 46B-D3], KAF6261642.1 ciliary basal body-associated_ B9 protein-domain-containing protein [Scenedesmus sp. NREL 46B-D3]	KAF8065668.1 GDPD6 [Scenedesmus sp. PABB004]
OG0007409	KAF6255208.1 hypothetical protein COO60DRAFT_243398 [Scenedesmus sp. NREL 46B-D3], KAF6256654.1 hypothetical protein COO60DRAFT_1640540 [Scenedesmus sp. NREL 46B-D3]	KAF8063029.1 BZIP34 [Scenedesmus sp. PABB004]
OG0007410	KAF6260703.1 hypothetical protein COO60DRAFT_1683501 [Scenedesmus sp. NREL 46B-D3]	KAF8067337.1 hypothetical protein HT031_002385 [Scenedesmus sp. PABB004]
OG0007411	KAF6255648.1 Alpha/Beta hydrolase protein [Scenedesmus sp. NREL 46B-D3], KAF6251388.1 Alpha/Beta hydrolase protein [Scenedesmus sp. NREL 46B-D3]	KAF8064534.1 pip [Scenedesmus sp. PABB004]
OG0007412	KAF6248774.1 hypothetical protein COO60DRAFT_1648521 [Scenedesmus sp. NREL 46B-D3], KAF6256882.1 hypothetical protein COO60DRAFT_1640333 [Scenedesmus sp. NREL 46B-D3]	KAF8068238.1 Setd3 [Scenedesmus sp. PABB004]
OG0007413	KAF6256181.1 Alpha/Beta hydrolase protein [Scenedesmus sp. NREL 46B-D3], KAF6256180.1 eukaryotic translation initiation factor 3k [Scenedesmus sp. NREL 46B-D3]	KAF8061074.1 RBBP9 [Scenedesmus sp. PABB004]
OG0007414	KAF6259543.1 hypothetical protein COO60DRAFT_1270023 [Scenedesmus sp. NREL 46B-D3], KAF6259542.1 hypothetical protein COO60DRAFT_1513062_ partial [Scenedesmus sp. NREL 46B-D3]	KAF8072706.1 tea1 [Scenedesmus sp. PABB004]
OG0007415	KAF6253546.1 hypothetical protein COO60DRAFT_1463162 [Scenedesmus sp. NREL 46B-D3], KAF6252070.1 hypothetical protein COO60DRAFT_1628668 [Scenedesmus sp. NREL 46B-D3]	KAF8055837.1 SMG1 [Scenedesmus sp. PABB004]
OG0007416	KAF6264867.1 hypothetical protein COO60DRAFT_1180616 [Scenedesmus sp. NREL 46B-D3], KAF6264868.1 hypothetical protein COO60DRAFT_1180617 [Scenedesmus sp. NREL 46B-D3]	KAF8067220.1 hypothetical protein HT031_002267 [Scenedesmus sp. PABB004]
OG0007417	KAF6266165.1 mitochondrial substrate carrier [Scenedesmus sp. NREL 46B-D3], KAF6253255.1 Sodium/calcium exchanger protein-domain-containing protein [Scenedesmus sp. NREL 46B-D3]	KAF8055733.1 cation/proton exchanger 4 [Scenedesmus sp. PABB004]
OG0007426	KAF6250699.1 Lactonase_ 7-bladed beta-propeller-domain-containing protein [Scenedesmus sp. NREL 46B-D3], KAF6266196.1 Lactonase_ 7-bladed beta-propeller-domain-containing protein [Scenedesmus sp. NREL 46B-D3]	KAF8057856.1 pgl [Scenedesmus sp. PABB004]
OG0007435	KAF6260926.1 hypothetical protein COO60DRAFT_1504005 [Scenedesmus sp. NREL 46B-D3]	KAF8072754.1 hypothetical protein HT031_000414 [Scenedesmus sp. PABB004]
OG0007435	KAF6234465.1 hypothetical protein COO60DRAFT_523208 [Scenedesmus sp. NREL 46B-D3]	KAF8060000.1 hypothetical protein HT031_004938 [Scenedesmus sp. PABB004]
OG0007439	KAF6258421.1 hypothetical protein COO60DRAFT_1701307 [Scenedesmus sp. NREL 46B-D3], KAF6238217.1 hypothetical protein COO60DRAFT_1614787 [Scenedesmus sp. NREL 46B-D3], KAF6253228.1 hypothetical protein COO60DRAFT_1643318 [Scenedesmus sp. NREL 46B-D3]	KAF8058884.1 hypothetical protein HT031_005452 [Scenedesmus sp. PABB004]
OG0007441	KAF6265010.1 mannosyltransferase putative-domain-containing protein [Scenedesmus sp. NREL 46B-D3], KAF6263515.1 mannosyltransferase putative-domain-containing protein [Scenedesmus sp. NREL 46B-D3], KAF6241948.1 mannosyltransferase putative-domain-containing protein [Scenedesmus sp. NREL 46B-D3]	KAF8070931.1 Nme7 [Scenedesmus sp. PABB004]
OG0007445	KAF6251166.1 beta-carotene ketolase [Scenedesmus sp. NREL 46B-D3], KAF6244117.1 beta-carotene ketolase [Scenedesmus sp. NREL 46B-D3], KAF6265770.1 beta-carotene ketolase [Scenedesmus sp. NREL 46B-D3]	KAF8071007.1 Beta-carotene ketolase [Scenedesmus sp. PABB004]
OG0007454	KAF6248255.1 peptide-chain release factor [Scenedesmus sp. NREL 46B-D3], KAF6254004.1 P-loop containing nucleoside triphosphate hydrolase protein [Scenedesmus sp. NREL 46B-D3], KAF6255560.1 hypothetical protein COO60DRAFT_1462104 [Scenedesmus sp. NREL 46B-D3]	KAF8060529.1 prfC [Scenedesmus sp. PABB004]
OG0007457	KAF6250606.1 NAD-dependent DNA ligase adenylation domain-containing protein [Scenedesmus sp. NREL 46B-D3], KAF6250959.1 NAD-dependent DNA ligase adenylation domain-containing protein [Scenedesmus sp. NREL 46B-D3], KAF6249089.1 hypothetical protein COO60DRAFT_1648237 [Scenedesmus sp. NREL 46B-D3]	KAF8060461.1 ligA [Scenedesmus sp. PABB004]
OG0007458	KAF6255366.1 hypothetical protein COO60DRAFT_215250 [Scenedesmus sp. NREL 46B-D3], KAF6249356.1 hypothetical protein COO60DRAFT_977335 [Scenedesmus sp. NREL 46B-D3], KAF6251681.1 hypothetical protein COO60DRAFT_1674803 [Scenedesmus sp. NREL 46B-D3]	KAF8067179.1 hypothetical protein HT031_002226 [Scenedesmus sp. PABB004]
