Orthogroup	Scenedesmus_NREL	Chlorella_Sorokiniana1602
OG0006338	KAF6256052.1 hypothetical protein COO60DRAFT_1627299 [Scenedesmus sp. NREL 46B-D3]	PRW33939.1 F-box LRR-repeat 15 [Chlorella sorokiniana]
OG0006340	KAF6253359.1 armadillo-type protein [Scenedesmus sp. NREL 46B-D3]	PRW39158.1 sperm-associated antigen 6 [Chlorella sorokiniana]
OG0006341	KAF6254414.1 hypothetical protein COO60DRAFT_1665298_ partial [Scenedesmus sp. NREL 46B-D3]	PRW39168.1 RING finger 32 [Chlorella sorokiniana]
OG0006343	KAF6257760.1 peptidase family M48-domain-containing protein [Scenedesmus sp. NREL 46B-D3]	PRW39220.1 Peptidase family M48 family [Chlorella sorokiniana]
OG0006348	KAF6251293.1 hypothetical protein COO60DRAFT_653935 [Scenedesmus sp. NREL 46B-D3]	PRW39260.1 U6 snRNA phosphodiesterase [Chlorella sorokiniana]
OG0006349	KAF6258473.1 ADP-ribosylation/Crystallin J1 [Scenedesmus sp. NREL 46B-D3], KAF6259861.1 ADP-ribosylation/Crystallin J1 [Scenedesmus sp. NREL 46B-D3]	PRW39264.1 Poly_ADP-ribose_ glycohydrolase [Chlorella sorokiniana]
OG0006355	KAF6266704.1 copper homeostasis protein cutC [Scenedesmus sp. NREL 46B-D3]	PRW44263.1 copper homeostasis [Chlorella sorokiniana]
OG0006357	KAF6254826.1 hypothetical protein COO60DRAFT_282689 [Scenedesmus sp. NREL 46B-D3]	PRW44356.1 ankyrin repeat and IBR domain-containing 1-like [Chlorella sorokiniana]
OG0006361	KAF6247872.1 hypothetical protein COO60DRAFT_1148812 [Scenedesmus sp. NREL 46B-D3], KAF6255688.1 hypothetical protein COO60DRAFT_1534010 [Scenedesmus sp. NREL 46B-D3], KAF6258413.1 hypothetical protein COO60DRAFT_1692746 [Scenedesmus sp. NREL 46B-D3], KAF6250827.1 hypothetical protein COO60DRAFT_1275655 [Scenedesmus sp. NREL 46B-D3]	PRW44557.1 receptor kinase 2 [Chlorella sorokiniana]
OG0006362	KAF6258217.1 pseudouridine synthase [Scenedesmus sp. NREL 46B-D3]	PRW44607.1 ribosomal large subunit pseudouridine synthase B [Chlorella sorokiniana]
OG0006364	KAF6264180.1 hypothetical protein COO60DRAFT_1634607 [Scenedesmus sp. NREL 46B-D3]	PRW44884.1 photosystem I reaction center subunit chloroplastic [Chlorella sorokiniana]
OG0006368	KAF6253751.1 hypothetical protein COO60DRAFT_1628136 [Scenedesmus sp. NREL 46B-D3]	PRW44940.1 lysine-specific demethylase 2A-like [Chlorella sorokiniana]
OG0006370	KAF6261089.1 hypothetical protein COO60DRAFT_822653 [Scenedesmus sp. NREL 46B-D3]	PRW45008.1 hypothetical protein C2E21_6493 [Chlorella sorokiniana]
OG0006372	KAF6253742.1 hypothetical protein COO60DRAFT_1545215_ partial [Scenedesmus sp. NREL 46B-D3]	PRW45067.1 Magnesium-protoporphyrin IX monomethyl ester [oxidative] cyclase chloroplastic [Chlorella sorokiniana]
OG0006373	KAF6255500.1 RNA pseudourine synthase 5-like protein [Scenedesmus sp. NREL 46B-D3]	PRW45120.1 RNA pseudouridine synthase 5 isoform X2 isoform A [Chlorella sorokiniana], PRW45119.1 RNA pseudouridine synthase 5 isoform X2 isoform B [Chlorella sorokiniana]
OG0006376	KAF6255386.1 hypothetical protein COO60DRAFT_216233 [Scenedesmus sp. NREL 46B-D3]	PRW45255.1 ribosomal L11 methyltransferase [Chlorella sorokiniana]
OG0006378	KAF6255457.1 hypothetical protein COO60DRAFT_213033 [Scenedesmus sp. NREL 46B-D3]	PRW45333.1 hypothetical protein C2E21_5989 [Chlorella sorokiniana]
OG0006381	KAF6266769.1 glycoside hydrolase superfamily [Scenedesmus sp. NREL 46B-D3]	PRW45439.1 di-N-acetylchitobiase [Chlorella sorokiniana]
OG0006382	KAF6263813.1 hypothetical protein COO60DRAFT_344977 [Scenedesmus sp. NREL 46B-D3]	PRW45441.1 Centrosomal of 120 kDa [Chlorella sorokiniana]
OG0006383	KAF6256128.1 hypothetical protein COO60DRAFT_1531060 [Scenedesmus sp. NREL 46B-D3]	PRW45462.1 hypothetical protein C2E21_6046 [Chlorella sorokiniana]
OG0006385	KAF6251027.1 hypothetical protein COO60DRAFT_692327 [Scenedesmus sp. NREL 46B-D3]	PRW45545.1 DEAD DEAH box helicase [Chlorella sorokiniana]
OG0006389	KAF6264473.1 hypothetical protein COO60DRAFT_127049 [Scenedesmus sp. NREL 46B-D3]	PRW45632.1 large adhesin [Chlorella sorokiniana]
OG0006391	KAF6265679.1 hypothetical protein COO60DRAFT_1477849 [Scenedesmus sp. NREL 46B-D3]	PRW58073.1 inner membrane isoform B [Chlorella sorokiniana], PRW58072.1 inner membrane isoform A [Chlorella sorokiniana], PRW57745.1 hypothetical protein C2E21_3516 [Chlorella sorokiniana], PRW45658.1 inner membrane [Chlorella sorokiniana]
OG0006392	KAF6258770.1 hypothetical protein COO60DRAFT_1270555 [Scenedesmus sp. NREL 46B-D3]	PRW45672.1 transcription factor [Chlorella sorokiniana]
OG0006395	KAF6250616.1 ankyrin repeat-containing domain protein [Scenedesmus sp. NREL 46B-D3]	PRW50893.1 A designed full consensus [Chlorella sorokiniana]
OG0006398	KAF6257430.1 SpoU rRNA methylase family-domain-containing protein [Scenedesmus sp. NREL 46B-D3]	PRW50932.1 rRNA methyltransferase [Chlorella sorokiniana]
OG0006401	KAF6263405.1 hypothetical protein COO60DRAFT_1491029 [Scenedesmus sp. NREL 46B-D3]	PRW50988.1 membrane-associated s in eicosanoid and glutathione metabolism [Chlorella sorokiniana]
OG0006402	KAF6255417.1 hypothetical protein COO60DRAFT_1661649 [Scenedesmus sp. NREL 46B-D3]	PRW51097.1 Zinc CCCH-type isoform B [Chlorella sorokiniana], PRW51098.1 Zinc CCCH-type isoform A [Chlorella sorokiniana]
OG0006406	KAF6262702.1 glycoside hydrolase superfamily [Scenedesmus sp. NREL 46B-D3]	PRW51171.1 endo alpha-1_4 polygalactosaminidase [Chlorella sorokiniana]
OG0006407	KAF6251940.1 alpha carbonic anhydrase [Scenedesmus sp. NREL 46B-D3]	PRW55896.1 carbonic anhydrase [Chlorella sorokiniana]
OG0006409	KAF6254510.1 Ecdysteroid kinase-domain-containing protein [Scenedesmus sp. NREL 46B-D3]	PRW55934.1 choline kinase [Chlorella sorokiniana]
OG0006413	KAF6251042.1 AKAP7 2'5' RNA ligase-like domain-containing protein [Scenedesmus sp. NREL 46B-D3]	PRW56056.1 A-kinase anchor 7 isoform gamma [Chlorella sorokiniana]
OG0006416	KAF6253996.1 hypothetical protein COO60DRAFT_1628048 [Scenedesmus sp. NREL 46B-D3]	PRW56120.1 Mitochondrial import inner membrane translocase subunit tim-10 isoform 1 [Chlorella sorokiniana]
OG0006420	KAF6251865.1 hypothetical protein COO60DRAFT_1644571 [Scenedesmus sp. NREL 46B-D3], KAF6256822.1 hypothetical protein COO60DRAFT_1527345_ partial [Scenedesmus sp. NREL 46B-D3]	PRW56202.1 CDP-diacylglycerol diphosphatase [Chlorella sorokiniana]
OG0006422	KAF6260999.1 hypothetical protein COO60DRAFT_832160 [Scenedesmus sp. NREL 46B-D3]	PRW56297.1 RAP domain [Chlorella sorokiniana]
OG0006423	KAF6244121.1 hypothetical protein COO60DRAFT_1708158 [Scenedesmus sp. NREL 46B-D3]	PRW56324.1 phytoene dehydrogenase [Chlorella sorokiniana]
OG0006424	KAF6260683.1 hypothetical protein COO60DRAFT_854544 [Scenedesmus sp. NREL 46B-D3]	PRW56334.1 ATP-dependent zinc metalloprotease FTSH mitochondrial [Chlorella sorokiniana]
OG0006426	KAF6258318.1 putative rRNA methylase-domain-containing protein [Scenedesmus sp. NREL 46B-D3]	PRW56560.1 S-adenosyl-L-methionine-dependent methyltransferase domain-containing [Chlorella sorokiniana]
OG0006429	KAF6259829.1 hypothetical protein COO60DRAFT_1283855 [Scenedesmus sp. NREL 46B-D3]	PRW56643.1 hypothetical protein C2E21_4461 [Chlorella sorokiniana]
OG0006431	KAF6253775.1 hypothetical protein COO60DRAFT_1297306 [Scenedesmus sp. NREL 46B-D3]	PRW56727.1 SAGA-associated factor 11 [Chlorella sorokiniana]
OG0006432	KAF6255066.1 hypothetical protein COO60DRAFT_1272756 [Scenedesmus sp. NREL 46B-D3]	PRW56824.1 ribulose-1_5 bisphosphate carboxylase oxygenase large subunit N- chloroplastic [Chlorella sorokiniana]
OG0006433	KAF6266787.1 hypothetical protein COO60DRAFT_1632828 [Scenedesmus sp. NREL 46B-D3]	PRW56864.1 mono [ADP-ribose] polymerase PARP16 [Chlorella sorokiniana]
OG0006437	KAF6266380.1 hypothetical protein COO60DRAFT_1474597 [Scenedesmus sp. NREL 46B-D3], KAF6260330.1 pyruvate formate-lyase activating enzyme [Scenedesmus sp. NREL 46B-D3]	PRW57093.1 pyruvate formate-lyase 1-activating enzyme [Chlorella sorokiniana]
OG0006444	KAF6254117.1 hypothetical protein COO60DRAFT_1703477 [Scenedesmus sp. NREL 46B-D3], KAF6264383.1 hypothetical protein COO60DRAFT_1485872 [Scenedesmus sp. NREL 46B-D3]	PRW57321.1 conserved domain [Chlorella sorokiniana]
OG0006445	KAF6262736.1 hypothetical protein COO60DRAFT_587710 [Scenedesmus sp. NREL 46B-D3]	PRW57338.1 mitochondrial presequence translocase subunit Tim44 [Chlorella sorokiniana]
OG0006447	KAF6256771.1 hypothetical protein COO60DRAFT_1702165 [Scenedesmus sp. NREL 46B-D3]	PRW57361.1 putative 18S rRNA _guanine-N_7__-methyltransferase [Chlorella sorokiniana]
OG0006448	KAF6264465.1 hypothetical protein COO60DRAFT_1624241 [Scenedesmus sp. NREL 46B-D3]	PRW57424.1 GPI ethanolamine phosphate transferase 3 [Chlorella sorokiniana]
OG0006453	KAF6263908.1 hypothetical protein COO60DRAFT_1634833 [Scenedesmus sp. NREL 46B-D3]	PRW57482.1 hypothetical protein C2E21_4287 [Chlorella sorokiniana]
OG0006455	KAF6260992.1 hypothetical protein COO60DRAFT_1504209 [Scenedesmus sp. NREL 46B-D3]	PRW57542.1 glutathione S-transferase [Chlorella sorokiniana]
OG0006461	KAF6254697.1 hypothetical protein COO60DRAFT_1664184 [Scenedesmus sp. NREL 46B-D3]	PRW57768.1 flagellar associated [Chlorella sorokiniana]
OG0006462	KAF6254352.1 hypothetical protein COO60DRAFT_1541761 [Scenedesmus sp. NREL 46B-D3], KAF6254717.1 hypothetical protein COO60DRAFT_1703161 [Scenedesmus sp. NREL 46B-D3]	PRW57806.1 DUF971 family [Chlorella sorokiniana]
OG0006464	KAF6259711.1 WD40-repeat-containing domain protein [Scenedesmus sp. NREL 46B-D3]	PRW57875.1 transcription initiation factor TFIID subunit 5 [Chlorella sorokiniana]
OG0006466	KAF6249534.1 muts domain V-domain-containing protein [Scenedesmus sp. NREL 46B-D3]	PRW57902.1 DNA mismatch repair Msh6 isoform X2 [Chlorella sorokiniana]
OG0006467	KAF6266521.1 hypothetical protein COO60DRAFT_1291530 [Scenedesmus sp. NREL 46B-D3]	PRW57929.1 RNA-binding 25 [Chlorella sorokiniana]
OG0006470	KAF6262364.1 hypothetical protein COO60DRAFT_650395 [Scenedesmus sp. NREL 46B-D3]	PRW58105.1 hypothetical protein C2E21_2723 [Chlorella sorokiniana]
OG0006473	KAF6250565.1 protein histidine triad nucleotide-binding 4 [Scenedesmus sp. NREL 46B-D3]	PRW58146.1 histidine triad nucleotide-binding 3 [Chlorella sorokiniana]
OG0006474	KAF6261734.1 flagellar outer dynein arm light chain 5_ thioredoxin-like protein [Scenedesmus sp. NREL 46B-D3]	PRW58219.1 flagellar outer dynein arm light chain thioredoxin [Chlorella sorokiniana]
OG0006475	KAF6252999.1 snare associated Golgi protein-domain-containing protein [Scenedesmus sp. NREL 46B-D3]	PRW58225.1 putative membrane protein [Chlorella sorokiniana]
OG0006476	KAF6256063.1 hypothetical protein COO60DRAFT_147854 [Scenedesmus sp. NREL 46B-D3]	PRW58249.1 small nuclear ribonucleo [Chlorella sorokiniana]
OG0006477	KAF6255202.1 hypothetical protein COO60DRAFT_1662706 [Scenedesmus sp. NREL 46B-D3]	PRW58271.1 WD40 YVTN repeat-like-containing domain [Chlorella sorokiniana]
OG0006478	KAF6252238.1 hypothetical protein COO60DRAFT_1644204 [Scenedesmus sp. NREL 46B-D3]	PRW58273.1 ER lumen retaining receptor isoform B [Chlorella sorokiniana]
OG0006481	KAF6265125.1 WD40-repeat-containing domain protein [Scenedesmus sp. NREL 46B-D3]	PRW58299.1 aladin isoform X1 [Chlorella sorokiniana]
OG0006482	KAF6258438.1 CAP domain-containing protein [Scenedesmus sp. NREL 46B-D3]	PRW58345.1 SCP-like extracellular [Chlorella sorokiniana]
OG0006483	KAF6254187.1 hypothetical protein COO60DRAFT_346605 [Scenedesmus sp. NREL 46B-D3]	PRW58348.1 hypothetical protein C2E21_2994 [Chlorella sorokiniana]
OG0006486	KAF6264439.1 hypothetical protein COO60DRAFT_1457574 [Scenedesmus sp. NREL 46B-D3]	PRW58396.1 CBS domain containing [Chlorella sorokiniana]
OG0006487	KAF6253112.1 hypothetical protein COO60DRAFT_1628329 [Scenedesmus sp. NREL 46B-D3]	PRW58403.1 uracilDNA glycosylase [Chlorella sorokiniana]
OG0006489	KAF6266147.1 nucleoside phosphorylase domain-containing protein [Scenedesmus sp. NREL 46B-D3]	PRW58451.1 uridine phosphorylase [Chlorella sorokiniana]
OG0006490	KAF6255841.1 hypothetical protein COO60DRAFT_1702605 [Scenedesmus sp. NREL 46B-D3]	PRW58485.1 Thioredoxin-related transmembrane 2 [Chlorella sorokiniana]
OG0006491	KAF6259607.1 hypothetical protein COO60DRAFT_1512708 [Scenedesmus sp. NREL 46B-D3]	PRW58516.1 Ubiquitin carboxyl-terminal hydrolase [Chlorella sorokiniana]
OG0006492	KAF6263867.1 hypothetical protein COO60DRAFT_1487548 [Scenedesmus sp. NREL 46B-D3]	PRW58567.1 LYR motif-containing [Chlorella sorokiniana]
OG0006495	KAF6255735.1 DNA directed RNA polymerase [Scenedesmus sp. NREL 46B-D3]	PRW58698.1 DNA-directed RNA polymerases IV and V subunit 12 [Chlorella sorokiniana]
OG0006500	KAF6266394.1 hypothetical protein COO60DRAFT_1456678 [Scenedesmus sp. NREL 46B-D3]	PRW58767.1 glutamine amidotransferase [Chlorella sorokiniana]
OG0006504	KAF6253925.1 hypothetical protein COO60DRAFT_1642782 [Scenedesmus sp. NREL 46B-D3]	PRW59068.1 Chaperone dnaJ isoform A [Chlorella sorokiniana], PRW59069.1 Chaperone dnaJ isoform B [Chlorella sorokiniana]
OG0006506	KAF6260537.1 hypothetical protein COO60DRAFT_1505809 [Scenedesmus sp. NREL 46B-D3]	PRW59175.1 jagunal-like protein 1 [Chlorella sorokiniana]
OG0006509	KAF6258386.1 hypothetical protein COO60DRAFT_1519093 [Scenedesmus sp. NREL 46B-D3]	PRW59247.1 LYR motif-containing 9 [Chlorella sorokiniana]
OG0006519	KAF6252225.1 hypothetical protein COO60DRAFT_545755 [Scenedesmus sp. NREL 46B-D3]	PRW59912.1 DNA repair [Chlorella sorokiniana]
OG0006522	KAF6263366.1 hypothetical protein COO60DRAFT_1267602 [Scenedesmus sp. NREL 46B-D3]	PRW59999.1 Leucine rich repeat [Chlorella sorokiniana]
OG0006524	KAF6250529.1 hypothetical protein COO60DRAFT_813344 [Scenedesmus sp. NREL 46B-D3]	PRW60037.1 UPF0696 C11orf68-like protein [Chlorella sorokiniana]
OG0006527	KAF6261682.1 P-loop containing nucleoside triphosphate hydrolase protein [Scenedesmus sp. NREL 46B-D3]	PRW60184.1 putative ATP-dependent RNA helicase DDX20 [Chlorella sorokiniana]
OG0006528	KAF6258938.1 hypothetical protein COO60DRAFT_1068221 [Scenedesmus sp. NREL 46B-D3]	PRW60193.1 Asterix [Chlorella sorokiniana]
OG0006529	KAF6257738.1 type-II NADH dehydrogenase [Scenedesmus sp. NREL 46B-D3]	PRW60282.1 NADH dehydrogenase [Chlorella sorokiniana]
OG0006534	KAF6262244.1 hypothetical protein COO60DRAFT_1699388 [Scenedesmus sp. NREL 46B-D3]	PRW60368.1 hypothetical protein C2E21_1188 [Chlorella sorokiniana]
OG0006535	KAF6262460.1 TLD-domain-containing protein [Scenedesmus sp. NREL 46B-D3]	PRW60398.1 hypothetical protein C2E21_1135 [Chlorella sorokiniana]
OG0006537	KAF6266592.1 hypothetical protein COO60DRAFT_1632685 [Scenedesmus sp. NREL 46B-D3]	PRW60520.1 hypothetical protein C2E21_0700 [Chlorella sorokiniana], PRW60519.1 hypothetical protein C2E21_0700 [Chlorella sorokiniana]
OG0006538	KAF6265706.1 hypothetical protein COO60DRAFT_868886 [Scenedesmus sp. NREL 46B-D3]	PRW60557.1 LOW PSII ACCUMULATION chloroplastic-like [Chlorella sorokiniana]
OG0006541	KAF6259891.1 hypothetical protein COO60DRAFT_967435 [Scenedesmus sp. NREL 46B-D3]	PRW60637.1 CD2 antigen cytoplasmic tail-binding 2 [Chlorella sorokiniana]
OG0006542	KAF6254797.1 DUF1264-domain-containing protein [Scenedesmus sp. NREL 46B-D3]	PRW60666.1 hypothetical protein C2E21_1111 [Chlorella sorokiniana]
OG0006543	KAF6258150.1 hypothetical protein COO60DRAFT_1520470 [Scenedesmus sp. NREL 46B-D3]	PRW60669.1 histidine kinase [Chlorella sorokiniana]
OG0006545	KAF6253901.1 hypothetical protein COO60DRAFT_1703616 [Scenedesmus sp. NREL 46B-D3]	PRW60757.1 ATP-dependent zinc metalloprotease FTSH mitochondrial [Chlorella sorokiniana]
OG0006549	KAF6259010.1 hypothetical protein COO60DRAFT_1060647 [Scenedesmus sp. NREL 46B-D3]	PRW60904.1 methyltransferase type 11 [Chlorella sorokiniana]
OG0006550	KAF6252454.1 presenilin enhancer 2 [Scenedesmus sp. NREL 46B-D3]	PRW60924.1 putative gamma-secretase subunit PEN-2 [Chlorella sorokiniana]
OG0006552	KAF6251788.1 hypothetical protein COO60DRAFT_1274715 [Scenedesmus sp. NREL 46B-D3], KAF6258522.1 hypothetical protein COO60DRAFT_1270680 [Scenedesmus sp. NREL 46B-D3]	PRW60952.1 hypothetical protein C2E21_0053 [Chlorella sorokiniana], PRW61132.1 Mitogen-activated kinase kinase kinase 13-A [Chlorella sorokiniana], PRW61297.1 Glycosyltransferase uncharacterized [Chlorella sorokiniana]
OG0006553	KAF6263626.1 hypothetical protein COO60DRAFT_1292928 [Scenedesmus sp. NREL 46B-D3]	PRW60962.1 zinc finger 593 [Chlorella sorokiniana]
OG0006556	KAF6265901.1 DnaJ-like zinc-finger protein [Scenedesmus sp. NREL 46B-D3]	PRW61021.1 hypothetical protein C2E21_0553 [Chlorella sorokiniana]
OG0006557	KAF6251695.1 hypothetical protein COO60DRAFT_1558044_ partial [Scenedesmus sp. NREL 46B-D3]	PRW61057.1 2-dehydro-3-deoxyphosphooctonate aldolase [Chlorella sorokiniana]
OG0006561	KAF6254104.1 ribosomal protein S5 domain 2-type protein [Scenedesmus sp. NREL 46B-D3]	PRW61249.1 exosome complex exonuclease RRP46-like protein [Chlorella sorokiniana]
OG0006562	KAF6260316.1 hypothetical protein COO60DRAFT_909475 [Scenedesmus sp. NREL 46B-D3]	PRW61265.1 CUG-BP- and ETR-3-like factor 4 [Chlorella sorokiniana]
OG0006564	KAF6256480.1 hypothetical protein COO60DRAFT_1702280 [Scenedesmus sp. NREL 46B-D3]	PRW61377.1 PDZ domain [Chlorella sorokiniana]
OG0006740	KAF6259004.1 hypothetical protein COO60DRAFT_1638729 [Scenedesmus sp. NREL 46B-D3]	PRW51126.1 PTS system fructose-specific EIIABC [Chlorella sorokiniana]
OG0006755	KAF6265561.1 hypothetical protein COO60DRAFT_1477264 [Scenedesmus sp. NREL 46B-D3]	PRW33945.1 hypothetical protein C2E21_7228 [Chlorella sorokiniana]
OG0006774	KAF6257168.1 hypothetical protein COO60DRAFT_35425 [Scenedesmus sp. NREL 46B-D3]	PRW32868.1 pyroglutamyl-peptidase 1 [Chlorella sorokiniana]
OG0006785	KAF6258341.1 ankyrin repeat-containing domain protein [Scenedesmus sp. NREL 46B-D3]	PRW56528.1 GA-binding subunit beta-2 [Chlorella sorokiniana]
OG0006825	KAF6254994.1 hypothetical protein COO60DRAFT_1272794 [Scenedesmus sp. NREL 46B-D3]	PRW33928.1 hypothetical protein C2E21_7491 [Chlorella sorokiniana]
OG0006835	KAF6258063.1 hypothetical protein COO60DRAFT_1693884 [Scenedesmus sp. NREL 46B-D3]	PRW56857.1 polycystin cation channel family [Chlorella sorokiniana]
OG0006836	KAF6253620.1 hypothetical protein COO60DRAFT_1463118 [Scenedesmus sp. NREL 46B-D3]	PRW60489.1 patatin-like phospholipase domain-containing 3 [Chlorella sorokiniana]
OG0006857	KAF6262384.1 hypothetical protein COO60DRAFT_1496824 [Scenedesmus sp. NREL 46B-D3]	PRW05761.1 acid phosphatase [Chlorella sorokiniana]
OG0006863	KAF6254338.1 hypothetical protein COO60DRAFT_328711 [Scenedesmus sp. NREL 46B-D3]	PRW18315.1 F-box family [Chlorella sorokiniana]
OG0006870	KAF6253748.1 hypothetical protein COO60DRAFT_1545221 [Scenedesmus sp. NREL 46B-D3]	PRW20376.1 transmembrane 258 [Chlorella sorokiniana]
OG0006876	KAF6262796.1 hypothetical protein COO60DRAFT_572445 [Scenedesmus sp. NREL 46B-D3]	PRW20430.1 lactate dehydrogenase [Chlorella sorokiniana]
OG0006882	KAF6263860.1 hypothetical protein COO60DRAFT_306310 [Scenedesmus sp. NREL 46B-D3]	PRW20501.1 carbohydrate kinase [Chlorella sorokiniana]
OG0006888	KAF6256070.1 hypothetical protein COO60DRAFT_148070 [Scenedesmus sp. NREL 46B-D3]	PRW20650.1 initiation factor 2B related [Chlorella sorokiniana]
OG0006892	KAF6266565.1 Sirt5 bound To Succ-Idh2 and Carba-Nad [Scenedesmus sp. NREL 46B-D3]	PRW20796.1 NAD-dependent deacylase sirtuin- mitochondrial isoform X1 [Chlorella sorokiniana]
OG0006901	KAF6261278.1 hypothetical protein COO60DRAFT_1502215 [Scenedesmus sp. NREL 46B-D3]	PRW20927.1 hypothetical protein C2E21_8600 [Chlorella sorokiniana]
OG0006916	KAF6260164.1 hypothetical protein COO60DRAFT_1700492 [Scenedesmus sp. NREL 46B-D3], KAF6255359.1 hypothetical protein COO60DRAFT_1535876 [Scenedesmus sp. NREL 46B-D3]	PRW32552.1 red chlorophyll catabolite reductase [Chlorella sorokiniana]
OG0006919	KAF6254944.1 P-loop containing nucleoside triphosphate hydrolase protein [Scenedesmus sp. NREL 46B-D3]	PRW32570.1 gluconate kinase [Chlorella sorokiniana]
OG0006921	KAF6257402.1 hypothetical protein COO60DRAFT_1235754 [Scenedesmus sp. NREL 46B-D3]	PRW32616.1 DNA-binding RHL1 isoform X1 [Chlorella sorokiniana]
OG0006923	KAF6255546.1 HAD-like domain-containing protein [Scenedesmus sp. NREL 46B-D3]	PRW32689.1 haloacid dehalogenase [Chlorella sorokiniana]
OG0006926	KAF6251649.1 hypothetical protein COO60DRAFT_596414 [Scenedesmus sp. NREL 46B-D3]	PRW32848.1 phenazine biosynthesis [Chlorella sorokiniana]
OG0006934	KAF6259219.1 hypothetical protein COO60DRAFT_1514437_ partial [Scenedesmus sp. NREL 46B-D3], KAF6259184.1 hypothetical protein COO60DRAFT_1626155 [Scenedesmus sp. NREL 46B-D3]	PRW32993.1 glycine betaine ABC transporter substrate-binding [Chlorella sorokiniana]
OG0006936	KAF6251107.1 hypothetical protein COO60DRAFT_1275316 [Scenedesmus sp. NREL 46B-D3]	PRW33049.1 hypothetical protein C2E21_8156 [Chlorella sorokiniana]
OG0006940	KAF6253120.1 hypothetical protein COO60DRAFT_1703960 [Scenedesmus sp. NREL 46B-D3]	PRW33143.1 hypothetical protein C2E21_7767 [Chlorella sorokiniana]
OG0006941	KAF6266264.1 thioredoxin-like protein [Scenedesmus sp. NREL 46B-D3]	PRW33148.1 glyoxalase domain-containing 4 [Chlorella sorokiniana]
