Orthogroup	Chlorella_Sorokiniana1602	Scenedesmus_NREL
OG0003689	PRW33020.1 ubiquitin-like modifier-activating enzyme ATG7 isoform X1 [Chlorella sorokiniana]	KAF6255390.1 E1-like protein-activating [Scenedesmus sp. NREL 46B-D3]
OG0003690	PRW58547.1 Sterol-4-alpha-carboxylate 3- decarboxylating [Chlorella sorokiniana]	KAF6264245.1 NAD_P_ dependent steroid dehydrogenase-like protein [Scenedesmus sp. NREL 46B-D3]
OG0003691	PRW20570.1 E3 ubiquitin- ligase RNF14 [Chlorella sorokiniana]	KAF6251137.1 hypothetical protein COO60DRAFT_1562937 [Scenedesmus sp. NREL 46B-D3]
OG0003692	PRW32870.1 Isochorismatase domain-containing 2 [Chlorella sorokiniana]	KAF6266485.1 Isochorismatase-like protein [Scenedesmus sp. NREL 46B-D3]
OG0003693	PRW58683.1 Suf-domain-containing [Chlorella sorokiniana]	KAF6259695.1 hypothetical protein COO60DRAFT_1700667 [Scenedesmus sp. NREL 46B-D3]
OG0003694	PRW20528.1 RNA RNP complex-1-interacting phosphatase [Chlorella sorokiniana]	KAF6253200.1 protein-tyrosine phosphatase-like protein [Scenedesmus sp. NREL 46B-D3]
OG0003695	PRW20594.1 Peroxisomal membrane PMP22 [Chlorella sorokiniana]	KAF6265956.1 hypothetical protein COO60DRAFT_1697611 [Scenedesmus sp. NREL 46B-D3]
OG0003696	PRW20462.1 Syntaxin-81 [Chlorella sorokiniana]	KAF6266163.1 hypothetical protein COO60DRAFT_646116 [Scenedesmus sp. NREL 46B-D3]
OG0003697	PRW20256.1 DEAD-box ATP-dependent RNA helicase 22 [Chlorella sorokiniana]	KAF6254436.1 P-loop containing nucleoside triphosphate hydrolase protein [Scenedesmus sp. NREL 46B-D3]
OG0003698	PRW58471.1 no exine formation 1 [Chlorella sorokiniana]	KAF6261068.1 NEF1-like protein [Scenedesmus sp. NREL 46B-D3]
OG0003699	PRW56536.1 Transmembrane and coiled-coil domain-containing 1 [Chlorella sorokiniana]	KAF6266579.1 integral membrane protein DUF106-domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0003700	PRW58689.1 hypothetical protein C2E21_2848 [Chlorella sorokiniana]	KAF6253567.1 hypothetical protein COO60DRAFT_1643054 [Scenedesmus sp. NREL 46B-D3]
OG0003701	PRW20539.1 serine arginine-rich splicing factor SR45-like [Chlorella sorokiniana]	KAF6260176.1 hypothetical protein COO60DRAFT_1507937 [Scenedesmus sp. NREL 46B-D3]
OG0003702	PRW20169.1 hypothetical protein C2E21_9247 [Chlorella sorokiniana]	KAF6253958.1 hypothetical protein COO60DRAFT_1666778 [Scenedesmus sp. NREL 46B-D3]
OG0003703	PRW59512.1 RING-2 [Chlorella sorokiniana]	KAF6257408.1 hypothetical protein COO60DRAFT_1524353 [Scenedesmus sp. NREL 46B-D3], KAF6257388.1 hypothetical protein COO60DRAFT_1524191 [Scenedesmus sp. NREL 46B-D3]
OG0003704	PRW55967.1 Conserved alpha-helical _ISS_ [Chlorella sorokiniana]	KAF6251425.1 hypothetical protein COO60DRAFT_1560262 [Scenedesmus sp. NREL 46B-D3]
OG0003705	PRW57825.1 NADH dehydrogenase [ubiquinone] iron-sulfur mitochondrial [Chlorella sorokiniana]	KAF6266103.1 ETC complex I subunit conserved region-domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0003706	PRW57665.1 putative dihydrofolate synthetase isoform X2 [Chlorella sorokiniana]	KAF6254308.1 FolC bifunctional protein [Scenedesmus sp. NREL 46B-D3]
OG0003707	PRW56341.1 lycopene epsilon cyclase [Chlorella sorokiniana]	KAF6261908.1 lycopene cyclase protein-domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0003708	PRW55900.1 Magnesium transporter [Chlorella sorokiniana]	KAF6248339.1 hypothetical protein COO60DRAFT_1289482 [Scenedesmus sp. NREL 46B-D3]
OG0003709	PRW33769.1 Serine carboxypeptidase [Chlorella sorokiniana]	KAF6252102.1 Alpha/Beta hydrolase protein [Scenedesmus sp. NREL 46B-D3]
OG0003710	PRW33670.1 hydroxyethylthiazole kinase [Chlorella sorokiniana]	KAF6264484.1 hydroxyethylthiazole kinase [Scenedesmus sp. NREL 46B-D3]
OG0003711	PRW56614.1 2-C-methyl-D-erythritol 4-phosphate chloroplastic [Chlorella sorokiniana]	KAF6265717.1 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase-domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0003712	PRW57983.1 Mitochondrial substrate carrier family ucpB [Chlorella sorokiniana]	KAF6262756.1 mitochondrial carrier domain-containing protein [Scenedesmus sp. NREL 46B-D3], KAF6256870.1 mitochondrial carrier domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0003713	PRW33595.1 multifunctional methyltransferase subunit TRM112 At1g22270 [Chlorella sorokiniana]	KAF6258929.1 hypothetical protein COO60DRAFT_1270426 [Scenedesmus sp. NREL 46B-D3]
OG0003714	PRW34085.1 putative GTP diphosphokinase chloroplastic [Chlorella sorokiniana]	KAF6252305.1 hypothetical protein COO60DRAFT_1628598 [Scenedesmus sp. NREL 46B-D3]
OG0003715	PRW59637.1 2103290Aanti-phytochrome antibody reactive [Chlorella sorokiniana]	KAF6249977.1 hypothetical protein COO60DRAFT_1276677 [Scenedesmus sp. NREL 46B-D3], KAF6250674.1 hypothetical protein COO60DRAFT_1569100 [Scenedesmus sp. NREL 46B-D3]
OG0003716	PRW59799.1 maternal effect embryo arrest 18 [Chlorella sorokiniana]	KAF6254393.1 UPF0052-domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0003717	PRW50930.1 melanoma-associated antigen G1 [Chlorella sorokiniana]	KAF6265347.1 hypothetical protein COO60DRAFT_1040845 [Scenedesmus sp. NREL 46B-D3]
OG0003718	PRW57762.1 isopentenyldiphosphate delta-isomerase [Chlorella sorokiniana]	KAF6256247.1 hypothetical protein COO60DRAFT_1640911 [Scenedesmus sp. NREL 46B-D3]
OG0003719	PRW57904.1 Phycocyanobilin_ferredoxin oxidoreductase [Chlorella sorokiniana]	KAF6265515.1 phycocyanobilin ferredoxin oxidoreductase-like protein [Scenedesmus sp. NREL 46B-D3]
OG0003720	PRW56180.1 CCR4-NOT transcription complex subunit 4 [Chlorella sorokiniana]	KAF6260323.1 RING/Ubox like zinc-binding domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0003721	PRW59822.1 uridine kinase isoform X2 [Chlorella sorokiniana]	KAF6266060.1 P-loop containing nucleoside triphosphate hydrolase protein [Scenedesmus sp. NREL 46B-D3]
OG0003722	PRW57710.1 translation factor SUI1-like protein 2 [Chlorella sorokiniana]	KAF6262895.1 translation initiation factor SUI1 [Scenedesmus sp. NREL 46B-D3]
OG0003723	PRW56197.1 Niemann-Pick C1 [Chlorella sorokiniana]	KAF6262418.1 multidrug efflux transporter AcrB transmembrane domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0003724	PRW32626.1 cytochrome p450 isoform B [Chlorella sorokiniana], PRW32625.1 cytochrome p450 isoform A [Chlorella sorokiniana]	KAF6252744.1 cytochrome P450 [Scenedesmus sp. NREL 46B-D3]
OG0003725	PRW33944.1 NADPH-cytochrome-P450 oxidoreductase [Chlorella sorokiniana]	KAF6255614.1 hypothetical protein COO60DRAFT_1534050_ partial [Scenedesmus sp. NREL 46B-D3]
OG0003726	PRW56196.1 lipid transfer [Chlorella sorokiniana]	KAF6255272.1 SCP2 sterol-binding domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0003727	PRW57997.1 E3 ubiquitin- ligase [Chlorella sorokiniana]	KAF6254469.1 hypothetical protein COO60DRAFT_317529 [Scenedesmus sp. NREL 46B-D3], KAF6260534.1 hypothetical protein COO60DRAFT_1269386 [Scenedesmus sp. NREL 46B-D3]
OG0003728	PRW45401.1 signal recognition particle receptor subunit beta-like [Chlorella sorokiniana]	KAF6254014.1 signal recognition particle receptor beta subunit-domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0003729	PRW33564.1 thyroid adenoma-associated-like protein [Chlorella sorokiniana]	KAF6263138.1 putative death-receptor fusion protein-domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0003730	PRW34015.1 carboxyl-terminal-processing peptidase chloroplastic isoform X1 [Chlorella sorokiniana]	KAF6265871.1 photosystem Ii D1 C-terminal processing protease [Scenedesmus sp. NREL 46B-D3]
OG0003731	PRW58681.1 p21-carboxy-terminal region-binding [Chlorella sorokiniana]	KAF6251994.1 p21-C-terminal region-binding protein-domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0003732	PRW45436.1 DNA-damage-repair toleration chloroplastic-like [Chlorella sorokiniana]	KAF6257718.1 hypothetical protein COO60DRAFT_1202713 [Scenedesmus sp. NREL 46B-D3]
OG0003733	PRW56211.1 TIC chloroplastic [Chlorella sorokiniana]	KAF6261840.1 hypothetical protein COO60DRAFT_726021 [Scenedesmus sp. NREL 46B-D3]
OG0003734	PRW59517.1 nuclear snf4 [Chlorella sorokiniana]	KAF6257545.1 hypothetical protein COO60DRAFT_1217358 [Scenedesmus sp. NREL 46B-D3]
OG0003735	PRW60565.1 ATP-dependent metalloprotease [Chlorella sorokiniana]	KAF6257088.1 FtsH-like AAA+ protein [Scenedesmus sp. NREL 46B-D3]
OG0003736	PRW05875.1 putative mitochondrial-processing peptidase subunit beta isoform A [Chlorella sorokiniana]	KAF6254777.1 Metalloenzyme_ LuxS/M16 peptidase-like protein [Scenedesmus sp. NREL 46B-D3]
OG0003737	PRW56860.1 P-loop containing nucleoside triphosphate hydrolase [Chlorella sorokiniana]	KAF6256030.1 kinesin-domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0003739	PRW58768.1 ATP-dependent Clp protease proteolytic subunit [Chlorella sorokiniana]	KAF6252829.1 Clp protease-domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0003742	PRW05874.1 putative mitochondrial-processing peptidase subunit beta isoform B [Chlorella sorokiniana]	KAF6263962.1 hypothetical protein COO60DRAFT_1292737 [Scenedesmus sp. NREL 46B-D3]
OG0003743	PRW61368.1 HAD-like domain [Chlorella sorokiniana]	KAF6266171.1 hypothetical protein COO60DRAFT_1475933_ partial [Scenedesmus sp. NREL 46B-D3]
OG0003744	PRW59177.1 hypothetical protein C2E21_2638 [Chlorella sorokiniana]	KAF6255289.1 hypothetical protein COO60DRAFT_1641630 [Scenedesmus sp. NREL 46B-D3]
OG0003745	PRW60065.1 pterin-4-alpha-carbinolamine dehydratase [Chlorella sorokiniana]	KAF6262998.1 hypothetical protein COO60DRAFT_531130 [Scenedesmus sp. NREL 46B-D3]
OG0003746	PRW59680.1 TPR [Chlorella sorokiniana]	KAF6249057.1 hypothetical protein COO60DRAFT_1299912 [Scenedesmus sp. NREL 46B-D3]
OG0003747	PRW59703.1 F-box SKIP16 [Chlorella sorokiniana]	KAF6264373.1 hypothetical protein COO60DRAFT_178714 [Scenedesmus sp. NREL 46B-D3]
OG0003748	PRW05842.1 ultraviolet-B receptor UVR8 [Chlorella sorokiniana]	KAF6250550.1 hypothetical protein COO60DRAFT_1465227 [Scenedesmus sp. NREL 46B-D3]
OG0003749	PRW33553.1 PHD finger 3 [Chlorella sorokiniana]	KAF6263658.1 hypothetical protein COO60DRAFT_1624552 [Scenedesmus sp. NREL 46B-D3]
OG0003750	PRW58945.1 putative ADP-ribosylation factor GTPase-activating AGD8 [Chlorella sorokiniana]	KAF6255454.1 hypothetical protein COO60DRAFT_1627545 [Scenedesmus sp. NREL 46B-D3]
OG0003751	PRW56847.1 hypothetical protein C2E21_4787 [Chlorella sorokiniana]	KAF6259734.1 hypothetical protein COO60DRAFT_981754 [Scenedesmus sp. NREL 46B-D3]
OG0003752	PRW18356.1 SNARE associated Golgi [Chlorella sorokiniana]	KAF6261198.1 snare associated Golgi protein-domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0003753	PRW18373.1 low molecular weight phosphotyrosine phosphatase [Chlorella sorokiniana]	KAF6251133.1 phosphotyrosine protein phosphatase I superfamily [Scenedesmus sp. NREL 46B-D3], KAF6252525.1 phosphotyrosine protein phosphatase I superfamily [Scenedesmus sp. NREL 46B-D3]
OG0003754	PRW32563.1 KTI12-like protein [Chlorella sorokiniana]	KAF6252971.1 chromatin associated protein KTI12 [Scenedesmus sp. NREL 46B-D3]
OG0003755	PRW61076.1 short-chain dehydrogenase reductase SDR [Chlorella sorokiniana]	KAF6257311.1 hypothetical protein COO60DRAFT_1524460 [Scenedesmus sp. NREL 46B-D3]
OG0003756	PRW18335.1 TATA-binding -associated factor 172 [Chlorella sorokiniana]	KAF6253887.1 SNF2 family N-terminal domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0003757	PRW58694.1 hypothetical protein C2E21_3280 [Chlorella sorokiniana]	KAF6263144.1 hypothetical protein COO60DRAFT_1698919 [Scenedesmus sp. NREL 46B-D3]
OG0003759	PRW18317.1 hypothetical protein C2E21_9299 [Chlorella sorokiniana]	KAF6262445.1 hypothetical protein COO60DRAFT_1699303 [Scenedesmus sp. NREL 46B-D3]
OG0003760	PRW18412.1 beclin 1 [Chlorella sorokiniana]	KAF6259642.1 autophagy protein Apg6-domain-containing protein [Scenedesmus sp. NREL 46B-D3], KAF6248569.1 autophagy protein Apg6-domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0003761	PRW18299.1 vacuolar sorting-associated 9A-like [Chlorella sorokiniana]	KAF6259624.1 hypothetical protein COO60DRAFT_1700708 [Scenedesmus sp. NREL 46B-D3]
OG0003762	PRW18368.1 TPX2-like isoform X2 [Chlorella sorokiniana]	KAF6259590.1 hypothetical protein COO60DRAFT_996071 [Scenedesmus sp. NREL 46B-D3]
OG0003763	PRW58845.1 aminotransferase class V [Chlorella sorokiniana]	KAF6262168.1 aminotransferase class V [Scenedesmus sp. NREL 46B-D3], KAF6250174.1 aminotransferase class V [Scenedesmus sp. NREL 46B-D3]
OG0003764	PRW56503.1 O-acetyl-ADP-ribose deacetylase MACROD2 isoform X2 [Chlorella sorokiniana]	KAF6251471.1 hypothetical protein COO60DRAFT_1704786 [Scenedesmus sp. NREL 46B-D3]
OG0003765	PRW59220.1 flavo oxygenase [Chlorella sorokiniana]	KAF6266526.1 hypothetical protein COO60DRAFT_1265551 [Scenedesmus sp. NREL 46B-D3]
OG0003766	PRW58675.1 Intron-binding aquarius [Chlorella sorokiniana]	KAF6265137.1 P-loop containing nucleoside triphosphate hydrolase protein [Scenedesmus sp. NREL 46B-D3]
OG0003767	PRW18298.1 50S ribosomal L24 [Chlorella sorokiniana]	KAF6254458.1 translation protein SH3-like domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0003768	PRW57127.1 DNA-3-methyladenine glycosylase 1 [Chlorella sorokiniana], PRW56994.1 DNA-3-methyladenine glycosylase 1 [Chlorella sorokiniana]	KAF6257304.1 DNA glycosylase [Scenedesmus sp. NREL 46B-D3]
OG0003769	PRW18314.1 exocyst complex component sec10 [Chlorella sorokiniana]	KAF6250356.1 exocyst complex component Sec10-domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0003770	PRW18390.1 Transcription elongation factor B polypeptide 2 [Chlorella sorokiniana]	KAF6261099.1 ubiquitin-like protein-like protein [Scenedesmus sp. NREL 46B-D3]
OG0003771	PRW33095.1 hypothetical protein C2E21_7871 [Chlorella sorokiniana]	KAF6261379.1 hypothetical protein COO60DRAFT_1283089 [Scenedesmus sp. NREL 46B-D3]
OG0003773	PRW57351.1 signal recognition particle 19 kDa -like [Chlorella sorokiniana]	KAF6264215.1 signal recognition particle_ SRP19 subunit [Scenedesmus sp. NREL 46B-D3]
OG0003774	PRW56943.1 peroxisome biogenesis 1 isoform X1 [Chlorella sorokiniana]	KAF6257629.1 P-loop containing nucleoside triphosphate hydrolase protein [Scenedesmus sp. NREL 46B-D3]
OG0003775	PRW57435.1 vacuolar sorting-associated 24-like protein 1-like [Chlorella sorokiniana]	KAF6251630.1 Snf7-domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0003776	PRW57178.1 putative plastid-lipid-associated chloroplastic [Chlorella sorokiniana]	KAF6259220.1 plastid lipid-associated protein/fibrillin conserved domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0003777	PRW56933.1 tRNA dimethylallyltransferase isoform B [Chlorella sorokiniana], PRW56934.1 tRNA dimethylallyltransferase isoform A [Chlorella sorokiniana]	KAF6251136.1 hypothetical protein COO60DRAFT_1562932 [Scenedesmus sp. NREL 46B-D3]
OG0003778	PRW56941.1 1-acyl-sn-glycerol-3-phosphate acyltransferase delta isoform 1 [Chlorella sorokiniana]	KAF6259125.1 hypothetical protein COO60DRAFT_1294946 [Scenedesmus sp. NREL 46B-D3]
OG0003779	PRW59102.1 ubiquitin-conjugating enzyme E2 22-like [Chlorella sorokiniana]	KAF6251768.1 ubiquitin-conjugating enzyme/RWD-like protein [Scenedesmus sp. NREL 46B-D3]
OG0003781	PRW59124.1 suppression of tumorigenicity 5 -like [Chlorella sorokiniana]	KAF6256297.1 AEX-3 domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0003782	PRW56754.1 Ran-binding 10 [Chlorella sorokiniana]	KAF6266424.1 hypothetical protein COO60DRAFT_452801 [Scenedesmus sp. NREL 46B-D3]
OG0003784	PRW20692.1 50S ribosomal chloroplastic [Chlorella sorokiniana]	KAF6258527.1 translation protein SH3-like domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0003785	PRW56452.1 hypothetical protein C2E21_4617 [Chlorella sorokiniana]	KAF6259780.1 DUF455-domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0003786	PRW59806.1 microtubule-associated Asp [Chlorella sorokiniana]	KAF6256550.1 hypothetical protein COO60DRAFT_1528627 [Scenedesmus sp. NREL 46B-D3]
OG0003787	PRW56494.1 thiol-disulfide oxidoreductase LTO1 [Chlorella sorokiniana]	KAF6259755.1 VKOR-domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0003788	PRW61127.1 putative aarF domain-containing kinase chloroplastic [Chlorella sorokiniana]	KAF6256357.1 ABC1 family-domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0003789	PRW59404.1 hypothetical protein C2E21_2307 [Chlorella sorokiniana], PRW58998.1 Proteasome assembly chaperone 2 [Chlorella sorokiniana]	KAF6261801.1 PAC2 family-domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0003790	PRW59148.1 GPI-anchor transamidase [Chlorella sorokiniana]	KAF6262833.1 peptidase C13 family-domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0003791	PRW61423.1 exosome complex component rrp40 isoform A [Chlorella sorokiniana], PRW61422.1 exosome complex component rrp40 isoform B [Chlorella sorokiniana]	KAF6263300.1 hypothetical protein COO60DRAFT_1458208 [Scenedesmus sp. NREL 46B-D3]
OG0003792	PRW50998.1 pyruvate dehydrogenase kinase [Chlorella sorokiniana]	KAF6261335.1 alpha-ketoacid dehydrogenase kinase [Scenedesmus sp. NREL 46B-D3]
OG0003794	PRW58734.1 phosphoserine aminotransferase [Chlorella sorokiniana]	KAF6260077.1 pyridoxal phosphate-dependent transferase [Scenedesmus sp. NREL 46B-D3]
OG0003795	PRW60514.1 hypothetical protein C2E21_1065 [Chlorella sorokiniana], PRW60460.1 hypothetical protein C2E21_1064 [Chlorella sorokiniana]	KAF6259418.1 hypothetical protein COO60DRAFT_1008858 [Scenedesmus sp. NREL 46B-D3]
OG0003796	PRW33128.1 CCA-adding enzyme-like [Chlorella sorokiniana]	KAF6256989.1 hypothetical protein COO60DRAFT_48012 [Scenedesmus sp. NREL 46B-D3], KAF6258639.1 hypothetical protein COO60DRAFT_1094036 [Scenedesmus sp. NREL 46B-D3]
OG0003797	PRW60075.1 rab9 effector with kelch motifs [Chlorella sorokiniana]	KAF6262053.1 hypothetical protein COO60DRAFT_1458807 [Scenedesmus sp. NREL 46B-D3]
OG0003798	PRW58873.1 EKC KEOPS complex subunit bud32-like isoform X1 [Chlorella sorokiniana]	KAF6256814.1 hypothetical protein COO60DRAFT_66377 [Scenedesmus sp. NREL 46B-D3]
OG0003799	PRW56015.1 Thioredoxin-like 1- chloroplastic [Chlorella sorokiniana]	KAF6261906.1 hypothetical protein COO60DRAFT_1499135_ partial [Scenedesmus sp. NREL 46B-D3]
OG0003800	PRW61302.1 mini-chromosome maintenance complex-binding [Chlorella sorokiniana]	KAF6264744.1 putative alanine racemase-domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0003801	PRW60701.1 coenzyme Q-binding COQ10 mitochondrial-like [Chlorella sorokiniana]	KAF6252088.1 hypothetical protein COO60DRAFT_559991 [Scenedesmus sp. NREL 46B-D3]
OG0003802	PRW59399.1 acetyltransferase NSI isoform X2 [Chlorella sorokiniana]	KAF6263291.1 acyl-CoA N-acyltransferase [Scenedesmus sp. NREL 46B-D3]
OG0003803	PRW34048.1 CPLD43 required for cyt b6 assembly [Chlorella sorokiniana]	KAF6262885.1 hypothetical protein COO60DRAFT_1624792 [Scenedesmus sp. NREL 46B-D3]
OG0003805	PRW59153.1 ATP-dependent RNA helicase HAS1 [Chlorella sorokiniana]	KAF6256767.1 DEAD-domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0003806	PRW32996.1 acyl- oxidase [Chlorella sorokiniana]	KAF6252133.1 acyl-CoA dehydrogenase/oxidase [Scenedesmus sp. NREL 46B-D3]
OG0003807	PRW33866.1 hemolysin A [Chlorella sorokiniana]	KAF6260738.1 S-adenosyl-L-methionine-dependent methyltransferase [Scenedesmus sp. NREL 46B-D3]
OG0003808	PRW58628.1 chloroplastic isoform X3 [Chlorella sorokiniana]	KAF6258056.1 thiamine diphosphate-binding protein [Scenedesmus sp. NREL 46B-D3]
OG0003809	PRW33111.1 RING FYVE PHD zinc finger [Chlorella sorokiniana]	KAF6258332.1 hypothetical protein COO60DRAFT_1701400 [Scenedesmus sp. NREL 46B-D3]
OG0003810	PRW33021.1 DHS-like NAD FAD-binding domain-containing [Chlorella sorokiniana]	KAF6257877.1 DHS-like NAD/FAD-binding domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0003811	PRW58532.1 hemK methyltransferase family member 1 [Chlorella sorokiniana]	KAF6252514.1 S-adenosyl-L-methionine-dependent methyltransferase [Scenedesmus sp. NREL 46B-D3]
OG0003812	PRW44978.1 Regulator of telomere elongation helicase 1 [Chlorella sorokiniana]	KAF6264778.1 hypothetical protein COO60DRAFT_1634136 [Scenedesmus sp. NREL 46B-D3]
OG0003813	PRW60585.1 Outer envelope of 80 kDa isoform 2 [Chlorella sorokiniana]	KAF6264536.1 surface antigen-domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0003814	PRW34006.1 60S acidic ribosomal P2 [Chlorella sorokiniana]	KAF6266215.1 60s acidic ribosomal protein-domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0003816	PRW61098.1 chalcone isomerase [Chlorella sorokiniana]	KAF6264230.1 chalcone isomerase [Scenedesmus sp. NREL 46B-D3]
